"","X001","X003","X006","X007","X010","X011","X013","X015","X018","X020","X021","X024","X025","X028","X029","X031","X034","X035","X037","X039","X081","X082","X083","X084","X085","X086","X091","X093","X094","X098","X099","X100","X101","X107","X108","X109","X116","X118","X119","X120"
"K00712",5.83385229565411e-05,0.000146500109757148,0.000138989085465448,3.91843322286543e-05,0.000123742706831056,7.55030854838157e-05,0.000110098891534028,0.000146636007580258,3.78579975477164e-05,6.59969874181417e-05,6.37028986564174e-05,2.3079495926803e-05,0.00012071646385767,4.51073470282998e-06,3.21143475512108e-05,3.69383092155369e-05,0.000108583730072252,8.72376778236193e-05,8.01812082425767e-05,0.000100742156794745,7.50422750157497e-05,0.000166440870292075,0.000266489554779268,0.00017882263834557,6.85883414932147e-05,0.00027342956300507,0.000138221171631349,5.99559198031632e-05,0.000225183101822267,4.34525231214497e-05,0.000195955857206718,5.10205137430354e-05,0.000166253294475283,6.5037621662627e-05,5.85676617081479e-05,8.0485002087797e-05,2.33038831180081e-06,0.000275886124254401,2.90240450838384e-05,6.95634111814496e-05
"K10780",5.11292926875908e-08,0,0,0,0,0,0,0,5.08161040908946e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K10783",1.10950565132072e-05,1.13216542781911e-05,5.76006649666996e-06,6.1194675017042e-06,1.22707821588741e-05,2.07390449397605e-06,3.29113921446884e-06,3.20104286210515e-06,1.0112404714088e-05,1.77750357077532e-06,1.99461130822442e-06,0.000101671253109127,2.86264926350585e-06,1.69152551356124e-06,5.11848212898476e-06,6.3975628332064e-06,5.46991995004916e-06,5.95390679508381e-06,4.12176492170675e-06,9.25416810938537e-06,1.28026333298657e-05,6.40545167487682e-06,1.94018091273985e-06,1.39962859523253e-05,3.90895420798194e-05,2.15440233490534e-06,5.23969341389459e-06,8.1872579563143e-07,8.24571944089524e-07,1.95536354046523e-05,3.94402678699962e-06,3.28243864640508e-06,3.13886219969335e-06,3.90225729975762e-06,5.73081421015211e-06,2.78087714854847e-06,3.13397048828385e-06,6.74998767734808e-06,5.14942735358423e-06,1.12576895550896e-05
"K10125",2.04517170750363e-07,5.24150661027365e-08,9.67339411654496e-07,4.93505443685822e-08,9.85604992680651e-08,1.94428546310255e-07,1.02848100452151e-07,3.29519118157883e-07,7.62241561363418e-07,1.20411532213812e-06,1.24663206764026e-07,1.8220654679055e-07,2.4259739521236e-07,8.05488339791068e-08,5.77893143595053e-07,2.28484386900228e-07,1.74571913299441e-07,9.7074567311149e-07,4.50818038311676e-07,3.20688993889592e-07,2.21690620430575e-07,1.0087325472247e-07,1.14128288984697e-07,1.56453951732941e-06,7.26571414123037e-08,8.97667639543893e-08,0,1.07064142505649e-06,1.49922171652641e-07,2.17262615607248e-07,1.03790178605253e-07,3.56786809391856e-07,1.59603162696272e-07,4.35752065139601e-06,4.59724656418795e-06,2.13913626811421e-07,4.41970197065671e-07,7.8488228806373e-08,4.6144219142508e-06,2.60293400117679e-07
"K10124",3.22114543931822e-06,1.57245198308209e-07,5.36433673735675e-06,3.45453810580076e-07,2.95681497804195e-07,1.49061885504529e-06,2.57120251130378e-07,1.9771147089473e-06,2.03264416363578e-07,4.70178363882504e-06,2.49326413528052e-07,4.2514860917795e-07,1.60114280840157e-06,1.61097667958214e-07,5.86148759932126e-06,1.14242193450114e-06,8.14668928730725e-07,2.23271504815643e-05,9.91799684285687e-06,7.33003414604782e-07,1.7735249634446e-06,3.02619764167409e-07,3.42384866954091e-07,2.71045900164365e-05,1.16251426259686e-06,1.39138484129303e-06,3.39609758307983e-07,4.47150242229473e-06,5.99688686610563e-07,2.02778441233432e-06,2.12769866140769e-06,7.84930980662084e-07,4.25608433856725e-07,0.000171309095459359,0.00011404950038006,5.02697023006838e-06,4.1786273177118e-06,9.81102860079662e-07,0.000131678213755939,1.36654035061781e-06
"K10126",2.04517170750363e-07,5.24150661027365e-08,9.67339411654496e-07,4.93505443685822e-08,9.85604992680651e-08,1.94428546310255e-07,1.02848100452151e-07,3.29519118157883e-07,7.62241561363418e-07,1.20411532213812e-06,1.24663206764026e-07,1.8220654679055e-07,2.4259739521236e-07,8.05488339791068e-08,5.77893143595053e-07,2.28484386900228e-07,1.74571913299441e-07,9.7074567311149e-07,4.50818038311676e-07,3.20688993889592e-07,2.21690620430575e-07,1.0087325472247e-07,1.14128288984697e-07,1.56453951732941e-06,7.26571414123037e-08,8.97667639543893e-08,0,1.07064142505649e-06,1.49922171652641e-07,2.17262615607248e-07,1.03790178605253e-07,3.56786809391856e-07,1.59603162696272e-07,4.35752065139601e-06,4.59724656418795e-06,2.13913626811421e-07,4.41970197065671e-07,7.8488228806373e-08,4.6144219142508e-06,2.60293400117679e-07
"K10121",7.87902400315775e-05,7.76791279642554e-05,2.28643860936517e-05,6.12933761057791e-05,5.61302043331631e-05,4.27094706728193e-05,9.76542713793175e-05,5.18757240299981e-05,9.09100102186104e-05,9.27742186294989e-05,1.18430046425825e-05,7.71341048079996e-06,3.53707002219621e-05,3.18973382557263e-05,1.01544080945988e-05,1.76694592536177e-05,1.97848168406033e-05,2.05150918917562e-05,4.28277136396092e-05,6.70698124363375e-05,2.05063823898282e-05,2.53191869353399e-05,5.24990129329606e-05,5.04458282209186e-05,1.99807138883835e-05,3.44255539765083e-05,2.6198467069473e-05,1.8137925318604e-05,2.77356017557386e-05,9.92165944606434e-06,6.31044285919939e-05,2.0764992306606e-05,4.12840180841024e-05,6.5037621662627e-06,1.97744578240413e-05,4.05366322807642e-05,0.000202181275603133,3.13952915225492e-05,1.75214281381697e-05,4.01502569681519e-05
"K10123",0,0,0,0,0,0,0,0,1.52448312272684e-07,0,0,0,0,0,0,0,0,6.47163782074327e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30075243325254e-07,1.25951960662684e-07,0,0,0,6.68756799166783e-08,1.30146700058839e-07
"K10122",7.87902400315775e-05,7.76791279642554e-05,2.28643860936517e-05,6.12933761057791e-05,5.61302043331631e-05,4.27094706728193e-05,9.76542713793175e-05,5.18757240299981e-05,9.09100102186104e-05,9.27742186294989e-05,1.18430046425825e-05,7.71341048079996e-06,3.53707002219621e-05,3.18973382557263e-05,1.01544080945988e-05,1.76694592536177e-05,1.97848168406033e-05,2.05150918917562e-05,4.28277136396092e-05,6.70698124363375e-05,2.05063823898282e-05,2.53191869353399e-05,5.24990129329606e-05,5.04458282209186e-05,1.99807138883835e-05,3.44255539765083e-05,2.6198467069473e-05,1.8137925318604e-05,2.77356017557386e-05,9.92165944606434e-06,6.31044285919939e-05,2.0764992306606e-05,4.12840180841024e-05,6.5037621662627e-06,1.97744578240413e-05,4.05366322807642e-05,0.000202181275603133,3.13952915225492e-05,1.75214281381697e-05,4.01502569681519e-05
"K04652",0.000164176158819854,0.000186545220259639,0.000144969001828403,0.000225680039397527,0.000170756064981923,0.000181466643222905,0.000168310916389945,0.000110012311304996,0.000170589661433133,0.00019822031755388,0.00012260626385242,0.000175404169043703,0.000270690173577951,7.75685271218798e-05,0.000122265677952039,0.000148895658796649,0.000103521144586569,0.000155966471479913,0.000133957359955469,0.000285229953708086,0.000220582167328422,0.000159984981989837,0.000123600936970427,0.000194510318370683,0.000127149997471531,0.000165664562877826,0.00025179637794549,0.000275469740776298,0.000183504738102832,0.000155053086671706,0.000199329038011388,0.000221921395441735,0.000202376810298873,0.000302424940731215,0.00022715436105515,0.000275092924079487,0.000207163485097327,0.000180169729225029,0.000341534097334476,0.000195024830038171
"K04653",8.8095771300719e-05,5.25198962349419e-05,7.51007143229945e-05,7.49634768958764e-05,3.76993909700349e-05,0.000104602557914917,5.24525312305971e-05,4.30257819994721e-05,8.90298143672473e-05,9.43223669008193e-05,9.31234154527275e-05,0.000130459887502034,0.000123773191037346,5.36455234300851e-05,9.8572059064642e-05,7.73038842345773e-05,3.02009410008033e-05,7.48768495859996e-05,7.19376783991632e-05,0.000107247562099362,9.83752128160678e-05,8.11525334242269e-05,8.36560358257829e-05,6.26238655449961e-05,5.8125713129843e-05,3.81957580625927e-05,0.000105473087794508,0.000283971893269394,0.000191225729942943,9.50161838922366e-05,7.71679977930056e-05,0.000237762729778733,9.72515271362617e-05,0.000219632048354691,0.000173939657675166,0.000104068979443756,0.000104465682942795,2.80595417982783e-05,0.000193738844718617,9.98225189451298e-05
"K04651",0.000140810072061625,0.000158136254431956,0.000133316958915292,0.000194539845900951,0.000141434316449673,0.000148737837927345,0.000134062498939379,9.4383690272365e-05,0.000130699019721781,0.000173793978161935,0.000108269995074557,0.000157001307817857,0.000224208512655263,7.03191320637602e-05,0.000125898149140351,0.000138690022848439,9.6538268054591e-05,0.000146000149235968,0.000116697469345822,0.000239325614868461,0.000183116452475655,0.000147022768758,0.000116410854764391,0.000162416115839521,0.000119666311906064,0.000158258804851588,0.000292161423504382,0.000264952263247802,0.000161166334526589,0.000136875447832566,0.000177792575950798,0.000201727262030155,0.000171466997790028,0.000292344109373508,0.000210465726267344,0.000251508946723528,0.000210458172020908,0.000147714846613594,0.000322474528558223,0.000151946272318695
"K04656",9.12657874473496e-05,5.29916318298666e-05,5.78205148329847e-05,7.07193300801783e-05,3.70587477247925e-05,8.9242702756407e-05,8.75237334847806e-05,3.5399768122104e-05,7.82568002999776e-05,0.000101776414133103,7.92234678985386e-05,0.000129366648221291,8.8208412899214e-05,4.44629563564669e-05,9.18850098316135e-05,7.46382330540746e-05,2.90953188832402e-05,7.10585832717611e-05,7.24528990143765e-05,9.23126175267897e-05,8.81220216211537e-05,6.67780946262749e-05,5.46674504236699e-05,5.78456772893685e-05,5.1441256119911e-05,4.08887609812243e-05,0.000101397770694812,0.000219733407766005,0.000139502580722782,7.48107606407625e-05,7.69604174357951e-05,0.000163479716063348,7.58115022807292e-05,0.000213388436675079,0.000164682188566459,0.000107919424726362,0.000104144250072202,3.33182531283053e-05,0.000187118152406866,7.89339735856861e-05
"K04654",9.14703046181e-05,5.29916318298666e-05,5.87438842713821e-05,7.07686806245469e-05,3.72065884736946e-05,8.93723217872805e-05,8.77294296856849e-05,3.56351389207882e-05,7.84092486122503e-05,0.000102177785907149,7.92857995019206e-05,0.000129488119252484,8.84995297734689e-05,4.44629563564669e-05,9.21326783217257e-05,7.48667174409749e-05,2.92698907965396e-05,7.18998961884577e-05,7.26461067450815e-05,9.25874938072665e-05,8.83991348966919e-05,6.68789678809974e-05,5.47815787126546e-05,5.91142228439599e-05,5.1441256119911e-05,4.09785277451787e-05,0.00010144628637457,0.000220741070283705,0.000139577541808609,7.49556023845007e-05,7.70642076144004e-05,0.000163765145510862,7.59711054434255e-05,0.000216120016784909,0.000167956939543689,0.000108186816759876,0.000104505862051619,3.33967413571117e-05,0.000189726303923616,7.91942669858037e-05
"K04655",0.000123068207499031,7.8570184088002e-05,7.37816151252839e-05,9.29270750460404e-05,6.90416297372796e-05,0.000106417224347146,0.000100122625790169,5.5453360169998e-05,9.74144715422449e-05,0.000132682040734648,0.00012634616005534,0.000180505952353838,0.00013051739862425,7.20912064113006e-05,0.000101296412455876,9.15460776846915e-05,4.1548115365267e-05,8.73023942018267e-05,9.16448669310736e-05,0.000137942080085937,0.000113782710935993,8.27665054997864e-05,6.35123928199839e-05,7.95800911247014e-05,6.09593416449228e-05,6.28367347680725e-05,0.000114691066948582,0.000225023635983931,0.000142575985241661,0.000114859502784365,9.25289442265831e-05,0.000181604485980455,9.92731671970812e-05,0.000235891453770348,0.000179040712082005,0.000138562551767098,0.000111979176292911,4.5248463906874e-05,0.000207515234781453,9.62434846935117e-05
"K00973",0.000765456640825922,0.000900595665777218,0.000804474630710485,0.000813741126093553,0.000765815079312866,0.000868577125883346,0.000858010278022071,0.000835990002766548,0.000855031767433392,0.00087103408850477,0.000791050378521128,0.000760104977694578,0.000774419404996895,0.000940971478543925,0.000887065975418407,0.000880959634424981,0.000832242501336203,0.000839241992593987,0.000827959528647844,0.000764476748719374,0.000765553135001884,0.000824184927709939,0.000978136500743346,0.000812968561085818,0.000888160896624,0.000887254694925184,0.000802837468640071,0.000718022522768764,0.000997057402575888,0.000738475630449037,0.000912886515922503,0.000758528756767086,0.00088350990763233,0.000818563506245823,0.000776556813465776,0.000761479033041954,0.000882694841757794,0.000823498496636465,0.000811201997389307,0.00081179004161701
"K00972",8.38520400076489e-05,0.000209660264410946,0.000129315691348903,4.01713431160259e-05,0.000209933863440979,0.000100195510865218,0.000119406644624947,0.000179258400277888,8.13565826495222e-05,9.60425316467309e-05,6.42638830868555e-05,3.46192438902045e-05,0.00013405932059435,5.92839418086226e-05,5.55602979484958e-05,6.25285605483625e-05,0.000111493261960576,0.000147747491447569,0.000114250171423559,0.000164742517432425,0.000152911105441989,0.000170274053971529,0.000130448634309509,0.000248592643848097,0.000102519226532761,0.000320108280261352,0.000139628126344339,1.5744726839066e-06,2.09891040313697e-06,6.95240369943195e-05,0.00017011210273401,5.50878833701026e-05,0.000134758270369886,5.71030318197865e-05,8.26244861947205e-05,0.000118347714033418,1.00045980972138e-05,0.000331887475507748,3.97241538705069e-05,7.99751471861568e-05
"K00971",0.000237393305948484,0.000595277905728778,0.000400258666558676,0.000311253883332648,0.000310120610946967,0.00078788927916459,0.000458393983715237,0.000409733486349459,0.000397127853470341,0.000613066715442894,0.000623004375803221,0.000475437616092142,0.00047951801137675,0.00122619489966394,0.00124758874085835,0.00107509520182788,0.000328369768916249,0.000961879529297072,0.000664763398779017,0.000379512517911626,0.000540869691195496,0.000439252587688994,0.000775615851940001,0.000292188326074222,0.00111884732060806,0.000424551910122284,0.00055390351580032,0.000452125575910618,0.00108716062773912,0.000519764597404407,0.000481171268013953,0.000767591141725639,0.000569410883446066,0.000536885566824986,0.000446625652509876,0.000479861743344719,0.000310624690319519,0.000330317710931621,0.000390018965274068,0.000517137912683798
"K00970",7.48021552019454e-05,4.51817869805588e-05,0.000183310818508527,0.000101316667588699,0.000133500196258594,9.7862368309495e-05,0.000213101264136857,0.000207126302842098,0.000220440259546301,0.000164390410884285,0.000174154499849345,0.000184575231898827,0.000227750434625363,8.26431036625635e-05,0.000157599715874708,9.44402132520944e-05,0.000181903933658018,7.09291505153462e-05,8.26929087417417e-05,0.000169919354048071,0.000136949380770988,0.000201645636190217,0.000314537564441825,0.000136410931970397,5.10053132714372e-05,0.000178725627033189,0.000196876628459113,0.000295622991130303,0.000520005052377185,0.000250214112307681,0.000185888209882008,0.000190880943024643,0.000290903364541072,0.00033546405253583,0.000270418859542782,0.000230705846516117,0.000180364019511618,0.000162902318887627,0.000294587370032968,0.000274804757174239
"K00975",0.00159329101873071,0.00153397932456269,0.00136680661869455,0.00157067977561887,0.00159939050187253,0.00116041437389504,0.00147144777316893,0.00150011224833389,0.00138651740012006,0.00120887444460181,0.00109273533889007,0.00110332137633238,0.00133777907615904,0.000787284303311789,0.000629655858028496,0.000858796648895659,0.00139192005537421,0.000886743814198243,0.00113683428746824,0.0014987171065863,0.00124102409317036,0.0012965239429479,0.00105077915668211,0.00155857735322283,0.000758395242061626,0.00143070268390506,0.00124593117187247,0.000882901302227463,0.000442720172890248,0.00108421287275204,0.00141056042233469,0.000874199040371926,0.00111078481131182,0.00076946010189054,0.00104414175389365,0.00130829574157865,0.00160945456216905,0.00151231119264119,0.000947695260099248,0.00113351268416246
"K00974",0.0019138716838819,0.00158628956053322,0.0017193138942961,0.00165427959777925,0.00171495268726433,0.00117979241901063,0.00143380536840344,0.00173882531235941,0.00152992044586456,0.00127533014261886,0.00129325610697001,0.00127945437156324,0.00145941741011851,0.000870893992982102,0.000781971979447478,0.000974714394516375,0.00138295869715817,0.00105668902337096,0.00134176328716935,0.00162108286411189,0.00146809071114638,0.00151572152545983,0.00110031083410146,0.00178108024349816,0.000869705982705275,0.00152087339829724,0.00141495980015033,0.00109986363806979,0.000667378547111731,0.00126475810632166,0.00144299485314883,0.00124161809668366,0.00125405525035884,0.00123688548877984,0.00151967338137561,0.00136385980614291,0.00151061395446164,0.00164220921131574,0.00137349271412874,0.00120951835699682
"K00979",0.000217708528263762,0.000320360884019925,0.00046164074922548,0.000226765751373635,0.00017597977144313,0.000461314130878798,0.000253726263815457,0.00043369423365551,0.000343821760278993,0.00042912376528008,0.000463310807938503,0.00035979719439574,0.000257201758404144,0.000653170494736577,0.000678198882090481,0.000562757044935263,0.000233868173183485,0.000507829419793724,0.000374951802721511,0.00020968478929038,0.000332037126749894,0.000337572346928745,0.000354140080719515,0.000223771435829925,0.000613589559226905,0.000198743615395018,0.000254852865770262,0.000490857603934721,0.00067187621226131,0.000311916695140139,0.000334982801448454,0.000554803488604336,0.000362458782483234,0.000389250165650822,0.0003257117702737,0.000263220717791453,0.000294834300551627,0.000227615863538482,0.000327423328872057,0.000337014879802364
"K00978",3.89605210279442e-05,4.38189952618877e-05,0.000137098376615396,8.99660423839254e-05,6.99286742306922e-05,5.50232786058022e-05,8.35126575671467e-05,7.06112396052606e-05,9.8786506352699e-05,8.84738067647199e-05,0.000111698233260567,0.00024834752327552,0.000145606956606458,2.15065386724215e-05,2.6417972278631e-05,8.38537699923839e-05,8.48419498635284e-05,2.59512676611805e-05,2.09952400699438e-05,8.42037672527243e-05,0.000108185022770121,0.000132497020077964,0.000256046816337168,6.02136289912725e-05,0.000109276340684105,0.000153007449160257,0.000174316837371512,0.000346635906088876,0.000426978344866721,0.000118118442018474,0.000185473049167587,8.46298311877483e-05,0.000207111704125529,9.46947771407849e-05,4.72949612288377e-05,7.97897828006599e-05,0.000185346229005813,0.000104546320770089,0.000174679275942364,0.000112707042250955
"K14956",2.04517170750363e-07,0,0,0,1.47840748902098e-07,0,0,9.41483194736808e-08,0,1.7201647459116e-07,0,6.073551559685e-08,0,0,8.25561633707219e-08,0,6.98287653197765e-07,0,4.50818038311676e-07,0,0,1.0087325472247e-07,1.14128288984697e-07,0,7.26571414123037e-08,0,0,0,1.49922171652641e-07,0,5.18950893026265e-08,7.13573618783712e-08,1.06402108464181e-07,0,0,9.09132913948538e-07,4.0179108824152e-08,0,0,0
"K06178",0.00044462032921129,0.000393794391629859,0.000353782404826004,0.000340617457231955,0.000258080667333428,0.000476349938460125,0.000160597308856034,0.000331449158707093,0.000249151358357656,0.000366739123828353,0.000523149147185236,0.000417070785603569,0.000169138903942057,0.00073218890087008,0.000681253460135197,0.000608530083777609,0.000445798475929006,0.000562450043000798,0.000549482786125032,0.00011457759624541,0.000351157942762031,0.0002965169322567,0.000191050755760383,0.000209352301359403,0.000629428816054787,0.000170601734895317,0.000151320405166085,0.000275910593127792,0.000211315300944397,0.000356021006108411,0.000227456176413412,0.000477380750966304,0.000214879058043414,0.000316473067010343,0.000346808723684699,0.000136423415498983,0.000216605575671003,0.000124011401514069,0.000391222727512568,0.000285476786579064
"K01596",8.72265733250299e-05,2.86186260920941e-05,0.000254849964997703,0.000139069834030665,6.32265602804638e-05,7.38828475978969e-06,1.79984175791264e-06,0.000224779112743413,8.14073987536131e-05,8.83017902901287e-06,0.000131956004359722,0.000150745549711382,3.78451936531281e-06,1.3612752942469e-05,2.23727202734656e-05,3.53389185072353e-05,0.000116206703619661,2.27801651290163e-05,3.21368858739323e-05,1.05369240849437e-05,5.24852543869387e-05,0.000112675425524999,1.23258552103473e-05,8.71067947486104e-05,5.56553703218246e-05,2.24416909885973e-06,4.85641954380415e-05,7.99832123424551e-06,1.19937737322113e-06,7.8721487721693e-05,3.04105223313391e-05,4.2100843508239e-05,3.41550768170022e-05,3.49902404544933e-05,3.87302279037752e-05,5.13392704347409e-06,7.11572017275731e-05,2.89621564295516e-05,0.000144050214540525,3.17557948143568e-05
"K01597",9.85261470089875e-05,1.52003691697936e-06,1.31909919771068e-07,1.73713916177409e-05,1.78887306171538e-05,1.48413790350161e-05,1.9026898583648e-06,1.83589222973678e-06,2.18509247590847e-06,2.23621416968508e-06,2.92958535895461e-06,4.4944281541669e-06,1.94077916169888e-07,8.86037173770174e-07,4.37547665864826e-06,1.52322924600152e-07,3.49143826598882e-07,3.23581891037163e-07,5.43557749050078e-05,3.66501707302391e-07,3.87958585753507e-07,8.06986037779757e-07,5.70641444923485e-07,1.18397585095199e-06,2.17971424236911e-07,4.03950437794752e-07,1.4554703927485e-07,5.66810166206375e-07,4.49766514957922e-07,5.06946103083579e-07,6.22741071631518e-07,5.7085889502697e-07,2.71325376583662e-06,3.25188108313135e-07,3.77855881988051e-07,1.01074188668396e-05,1.92859722355929e-06,1.56976457612746e-07,1.67189199791696e-06,4.55513450205938e-07
"K01595",8.00684723487672e-05,4.97943127975996e-06,6.85931582809552e-06,1.79142476057954e-05,2.67098953016456e-05,1.51654266121999e-05,4.67958857057288e-06,9.97972186421016e-06,7.57159950954329e-06,2.18460922730773e-05,8.47709805995378e-06,0.000106955242966053,4.90046738328967e-06,1.61097667958214e-06,2.4354068194363e-05,2.20868240670221e-06,6.24385543234335e-05,5.31968628865097e-05,7.90863644352483e-05,3.25270265230872e-06,3.10366868602805e-06,2.11833834917186e-06,9.01613482979107e-06,3.07410872729319e-05,4.43935134029176e-05,6.86715744251078e-06,2.42578398791416e-06,6.8017219944765e-06,1.31931511054324e-05,2.06399484826886e-05,6.43499107352569e-06,4.28144171270227e-06,1.3513067774951e-05,0.000179959099140489,0.000120473050373857,3.21405224284159e-05,8.51797107072021e-06,1.29505577530515e-06,0.000149667771653526,5.07572130229473e-06
"K01592",0,0,0,0,0,0,0,0,0,0,4.98652827056105e-07,0,0,0,8.25561633707219e-08,3.04645849200305e-07,0,0,2.96251853747673e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01593",0,0,0,0,0,0,0,2.35370798684202e-07,0,0,0,0,0,0,5.77893143595053e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01590",4.60163634188317e-06,8.38641057643783e-07,3.07789812799158e-07,5.92206532422987e-07,1.24186229077762e-05,2.33314255572306e-06,1.9026898583648e-06,2.6832271049999e-06,3.20141455772636e-06,2.2935529945488e-06,2.05694291160643e-06,0.000101367575531143,1.60114280840157e-06,3.22195335916427e-07,9.82418344111591e-06,7.61614623000762e-08,4.87055638105441e-05,2.29095978854312e-05,1.69378777251387e-05,1.28275597555837e-06,7.2049451639937e-07,1.0087325472247e-06,5.9917351716966e-06,7.18842480935135e-07,4.14872277464254e-05,2.91741982851765e-06,1.89211151057305e-06,1.25957814712528e-06,1.06444741873375e-05,1.73085883767108e-05,3.00991517955234e-06,2.21207821822951e-06,4.73489382665607e-06,1.56090291990305e-06,3.14879901656709e-07,8.61002347915968e-06,1.28573148237286e-06,3.13952915225492e-07,4.14629215483405e-06,1.62683375073549e-06
"K01591",0.000787339978096211,0.000836072719404749,0.00075610766012776,0.000736803627422933,0.000781190517198684,0.00083416327318643,0.000733821196726098,0.00081033458570997,0.000749944064173422,0.000801654110419669,0.000806072294936193,0.000745042569826559,0.000714691926295612,0.000937507878682824,0.00092405113660849,0.000882254379284082,0.000846441016951224,0.000811284517208376,0.000813662156575674,0.000717014777623715,0.000780683519846271,0.00075276666336643,0.000715983820945497,0.000725608057226289,0.000882130353886779,0.000718134111635115,0.000683682959153727,0.000650383176268137,0.000706733117170549,0.00075404611790089,0.000719265937734404,0.000835880137043241,0.000725023967074932,0.000589110777020075,0.000675165485132316,0.000700085822147077,0.000688147596831251,0.000727232684005449,0.000626892623538942,0.00074567551798712
"K01598",6.39116158594885e-05,8.38641057643783e-07,8.79399465140451e-08,1.66311334522122e-05,6.60355345096036e-06,9.13814167658198e-06,1.28560125565189e-06,4.23667437631563e-07,2.89651793318099e-06,1.77750357077532e-06,1.86994810146039e-07,9.97277166100278e-05,4.8519479042472e-08,8.05488339791068e-08,3.54991502494104e-06,2.28484386900228e-07,1.74571913299441e-07,1.29432756414865e-07,4.56614270232826e-05,5.03939847540787e-07,3.32535930645863e-07,1.10960580194717e-06,5.13577300431137e-07,2.53709110918283e-07,3.79996849586348e-05,4.03950437794752e-07,1.50398607250678e-06,4.40852351493847e-07,3.74805429131602e-07,1.63671170424127e-05,3.63265625118386e-07,5.7085889502697e-07,1.59603162696272e-07,0,1.25951960662684e-07,7.96828259872542e-06,1.20537326472456e-07,3.92441144031865e-08,2.00627039750035e-07,1.95220050088259e-07
"K01599",0.000436593030259338,0.000258668351217004,0.00034186654207335,0.000583816939880328,0.000372065884736946,0.000316788911454842,0.000432321990250617,0.00023212268166236,0.000440575622468056,0.000472758611001371,0.000425226198272093,0.000442944115247827,0.000798630625039088,0.000310999047993331,0.000334517573978165,0.00036047220106626,0.000338785893076449,0.000228254665937615,0.000283500143521143,0.000499358576199507,0.000533664746031502,0.000401374680540707,0.000515517481343877,0.000317770661425149,0.000283580822932221,0.000338824650545843,0.000797064102748835,0.000679731347096156,0.000568954641421772,0.000410336660010223,0.00053425994437054,0.000472243020911061,0.000442419966994066,0.000463132903859567,0.000366394253567747,0.00073928549426027,0.000646522040089429,0.000301159333930053,0.000581818415275101,0.000398444122230137
"K02711",0,0,0,0,0,0,0,9.41483194736808e-08,5.08161040908946e-08,0,0,1.214710311937e-07,1.94077916169888e-07,0,1.65112326741444e-07,0,0,0,0,0,1.10845310215288e-07,0,0,0,0,4.48833819771947e-08,9.70313595165665e-08,0,0,0,0,0,1.91523795235526e-06,0,0,0,0,0,0,0
"K02710",0,0,0,0,0,0,0,9.41483194736808e-08,5.08161040908946e-08,0,0,1.214710311937e-07,1.94077916169888e-07,0,1.65112326741444e-07,0,0,0,0,0,1.10845310215288e-07,0,0,0,0,4.48833819771947e-08,9.70313595165665e-08,0,0,0,0,0,1.91523795235526e-06,0,0,0,0,0,0,0
"K02713",0,0,0,0,0,0,0,9.41483194736808e-08,5.08161040908946e-08,0,0,1.214710311937e-07,1.94077916169888e-07,0,1.65112326741444e-07,0,0,0,0,0,1.10845310215288e-07,0,0,0,0,4.48833819771947e-08,9.70313595165665e-08,0,0,0,0,0,1.91523795235526e-06,0,0,0,0,0,0,0
"K02712",0,0,0,0,0,0,0,9.41483194736808e-08,5.08161040908946e-08,0,0,1.214710311937e-07,1.94077916169888e-07,0,1.65112326741444e-07,0,0,0,0,0,1.10845310215288e-07,0,0,0,0,4.48833819771947e-08,9.70313595165665e-08,0,0,0,0,0,1.91523795235526e-06,0,0,0,0,0,0,0
"K02714",0,0,0,0,0,0,0,9.41483194736808e-08,5.08161040908946e-08,0,0,1.214710311937e-07,1.94077916169888e-07,0,1.65112326741444e-07,0,0,0,0,0,1.10845310215288e-07,0,0,0,0,4.48833819771947e-08,9.70313595165665e-08,0,0,0,0,0,1.91523795235526e-06,0,0,0,0,0,0,0
"K02717",0,0,0,0,0,0,0,9.41483194736808e-08,5.08161040908946e-08,0,0,1.214710311937e-07,1.94077916169888e-07,0,1.65112326741444e-07,0,0,0,0,0,1.10845310215288e-07,0,0,0,0,4.48833819771947e-08,9.70313595165665e-08,0,0,0,0,0,1.91523795235526e-06,0,0,0,0,0,0,0
"K02716",0,0,0,0,0,0,0,9.41483194736808e-08,5.08161040908946e-08,0,0,1.214710311937e-07,1.94077916169888e-07,0,1.65112326741444e-07,0,0,0,0,0,1.10845310215288e-07,0,0,0,0,4.48833819771947e-08,9.70313595165665e-08,0,0,0,0,0,1.91523795235526e-06,0,0,0,0,0,0,0
"K02719",5.11292926875908e-08,0,0,0,4.92802496340325e-08,0,0,1.88296638947362e-07,1.01632208181789e-07,5.733882486372e-08,0,2.429420623874e-07,3.39636353297304e-07,0,3.30224653482888e-07,0,5.81906377664804e-08,0,6.4402576901668e-08,0,1.66267965322931e-07,5.04366273612348e-08,5.70641444923485e-08,0,0,8.97667639543893e-08,1.4554703927485e-07,6.29789073562639e-08,0,0,0,0,3.88367695894262e-06,6.5037621662627e-08,0,5.34784067028551e-08,0,0,0,0
