"MGJ1"	"MGJ10"	"MGJ11"	"MGJ12"	"MGJ13"	"MGJ14"	"MGJ15"	"MGJ16"	"MGJ17"	"MGJ18"	"MGJ19"	"MGJ2"	"MGJ20"	"MGJ21"	"MGJ22"	"MGJ23"	"MGJ24"	"MGJ29"	"MGJ3"	"MGJ4"	"MGJ5"	"MGJ6"	"MGJ7"	"MGJ8"	"MGJ9"
"K07124"	8.88212214691618e-06	1.91709913829974e-06	6.12391343221331e-06	2.21022959069299e-05	1.26275661726293e-06	6.37279682403729e-06	5.93080551146564e-05	3.05274951462638e-06	1.0017543231539e-05	0.000119720537020524	4.37883870972697e-05	8.25601813283749e-07	1.00770787443014e-05	2.1732520938273e-06	9.70550174041383e-05	7.06967088034625e-05	4.63594133601699e-05	1.1400461799731e-05	5.80818911577052e-06	7.18108575910902e-07	2.17002828556472e-06	8.56168729057327e-07	5.41756414788846e-06	4.14884917788525e-06	4.65356526277695e-06
"K07126"	5.62704326319025e-07	3.34150003854647e-07	4.26709096867612e-07	9.9411734050173e-07	1.18084646126678e-06	3.76437670923947e-07	1.57692761800821e-06	1.29243684241316e-06	4.01667168218096e-07	1.31970565024573e-05	3.10952371717695e-06	0	5.11803806084202e-07	7.32623846863962e-07	3.21879548995055e-06	4.24139865546966e-06	5.0336398197318e-07	3.74889735693369e-07	4.33434591099633e-07	0	1.13833664358745e-06	0	1.03218736742522e-06	3.28627492665117e-07	1.13992724464822e-06
"K07127"	6.52306013863965e-07	2.80244136229104e-07	0	0	3.30207006346943e-07	0	0	2.26297661369638e-06	0	2.74802776682794e-06	1.91522381020239e-06	7.55843785287937e-07	0	2.07407098506751e-06	1.12027782515985e-06	2.21862354585205e-06	0	0	0	0	1.01719651137008e-06	0	0	0	1.01152922058458e-06
"K07130"	0	1.05450592055853e-06	3.79670530473238e-07	0	0	0	0	1.46225669291652e-06	0	3.36085749451874e-06	2.06213687606923e-07	0	0	0	0	9.48166169884445e-07	5.7041135718429e-07	0	0	0	0	0	1.49519509640407e-06	0	0
"K07131"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16986357895063e-07	0	0
"K07132"	0	3.41964879173816e-06	0	0	0	0	9.07214323173086e-07	4.65450746458335e-07	0	1.01870610011552e-06	6.17801150548046e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K07133"	0.000140656428000849	1.94741842042659e-05	0.000172229007850113	0.00011826300569025	2.32816822410183e-05	0.000163136902725825	0.000192353440885932	0.0001292398676408	0.00017295247794463	0.000193722638485574	0.00017259257873763	0.000133332170382565	0.000165262761585957	0.000132627702890504	0.000202710377969911	0.000154277813834612	0.000133137558531309	0.000150437993438662	0.000145107711598012	0.000139936970118124	9.08127879352095e-05	3.20619542979092e-05	0.00014658819954183	0.000110343985638485	0.000117285193570124
"K07135"	0	0	0	0	0	0	1.22802423988404e-06	5.17631434877018e-07	0	2.94096725689998e-07	9.94827665041053e-07	8.27489072287826e-07	3.99804728641677e-07	7.17486696027416e-07	8.16472216498735e-07	0	0	0	0	0	1.20663988336289e-06	0	0	0	0
"K07136"	0	0	0	0	5.98196038372635e-07	0	3.89274507746899e-07	0	0	2.85944761100404e-06	7.84882189373548e-07	0	0	0	1.5520164652435e-07	1.42738020196582e-06	1.78993651819908e-07	0	0	0	3.52955233064464e-07	0	0	0	5.61858895232389e-07
"K07137"	3.34074128717158e-05	6.33511664329536e-06	3.39880018593602e-05	1.91776744460173e-05	5.08749585882517e-06	3.0703798404259e-05	2.83557378167811e-05	2.82420792578938e-05	3.43329242590054e-05	1.48032469879028e-05	3.41885597250659e-05	3.11566240737559e-05	3.67313297376545e-05	3.03668029616768e-05	2.36513894598927e-05	1.50702872541154e-05	2.36620413071192e-05	3.15460363702351e-05	3.4232548512334e-05	2.90802163194956e-05	2.5281509322806e-05	8.25390679861075e-06	2.85926575589344e-05	2.64419529863351e-05	2.74606517365185e-05
"K07138"	2.64620842750491e-05	3.24342430886754e-06	2.29419254782648e-05	8.75808954922031e-06	2.86503497588832e-06	2.137569811954e-05	1.9075731208632e-05	1.61695713288277e-05	2.49928440865615e-05	8.10379542479962e-06	1.92086123751762e-05	2.11151571205178e-05	2.36969693311252e-05	1.88593756087642e-05	1.35685440229128e-05	7.0066428902961e-06	1.66226011103284e-05	2.07905043308171e-05	2.07303596168991e-05	2.1564776731598e-05	2.07376931019953e-05	4.94191170789878e-06	2.17274029693585e-05	1.66451392154533e-05	1.62414847914239e-05
"K07139"	1.98483296475649e-05	4.33073624802396e-06	1.72452185261579e-05	8.70532238586393e-06	1.68496269989613e-06	1.34269302555144e-05	8.19634080542333e-06	1.21489127587975e-05	1.11303264641265e-05	2.15690253208772e-05	1.15810798731057e-05	9.58487650161793e-06	1.13820103101877e-05	1.40569848208473e-05	9.2063301844771e-06	1.21495311409366e-05	1.14335469675186e-05	1.23872243480645e-05	2.30571183711449e-05	7.02371762757015e-06	9.98366281364671e-06	2.45578505371469e-06	8.76406536283189e-06	1.25048436171234e-05	9.14624543445113e-06
"K07140"	0	0	0	0	2.61911578994863e-07	0	0	2.98411882186812e-07	0	2.35686322047003e-06	5.04339423087279e-07	0	0	0	2.87750887612112e-07	1.34845036983646e-06	0	0	0	0	0	0	0	0	3.24340292004374e-07
"K07141"	1.71903231141236e-07	1.96644984298234e-07	4.16793413471169e-07	0	2.32726494189677e-07	0	4.31496193614442e-07	1.98855688274571e-07	0	4.96125334791252e-06	1.19352727660328e-06	0	0	4.36819923133255e-07	3.05851597783907e-07	2.45405527252085e-06	0	0	0	0	0	0	0	0	6.44353750134911e-07
"K07145"	1.46827805123691e-07	0	1.72043274643114e-06	2.51287359682628e-07	1.85934238159808e-06	0	0	7.63043439772362e-07	0	6.48519832757455e-06	4.92692987431447e-07	0	0	5.80175687176994e-07	0	1.81273412834287e-06	1.64911390986994e-06	0	0	0	0	4.10406047907855e-07	1.34676951927147e-06	0	0
"K07146"	3.23742545426351e-07	3.45022465803528e-06	2.11707123759852e-06	5.8284421420126e-07	7.55870053982257e-07	1.57170413188531e-07	0	1.02780820442618e-06	0	3.7447760432347e-06	1.90128453644455e-06	0	0	1.21346499975424e-06	8.32369891961096e-07	5.48962052747285e-06	7.23731870089012e-07	0	0	0	9.03861117736342e-07	5.2397174350093e-07	1.09361067495753e-06	0	9.4770551243339e-07
"K07147"	0	0	1.03467028441542e-06	0	0	2.8397524102985e-06	0	4.34397532534382e-06	0	2.49923762288668e-06	1.64303561996779e-06	2.70413906682166e-07	0	1.42615834121594e-06	1.77472696350812e-07	1.10682799725564e-06	0	0	0	0	5.90069764239914e-07	0	1.10677038520004e-06	0	6.45109445342991e-07
"K07148"	3.72894492001993e-06	4.02398016821926e-07	2.61240979728449e-06	1.27681028495159e-06	4.35970939680375e-07	2.61506182547343e-06	2.16166962228537e-06	1.69963735023379e-06	3.30064427215368e-06	2.79002223657527e-06	3.23871500928849e-06	1.74448948505473e-06	3.25418340900763e-06	2.68524148640964e-06	2.08536592380498e-06	1.54376918537259e-06	1.2808418831917e-06	3.22400763509254e-06	3.19329214047532e-06	2.14522601620468e-06	2.63223223696523e-06	6.43807390510692e-07	1.84698081705303e-06	2.34498544464849e-06	1.91532104101333e-06
"K07149"	0	0	0	0	0	0	0	0	0	0	3.51749460431848e-07	0	0	0	0	3.60615878716107e-07	0	0	0	0	0	0	0	0	0
"K07150"	3.40375067544703e-06	1.76571454623178e-06	3.65793279556658e-06	1.97492384206597e-05	9.9170324503017e-07	3.8357386630331e-06	7.40421011732936e-05	3.42717050687689e-06	8.70652019952699e-06	0.000130336332686668	4.0222124195813e-05	4.59559268385888e-07	1.14649361051828e-05	3.19045908671309e-06	0.000114831662674514	8.76311603299212e-05	4.42377919705547e-05	1.21361523101762e-05	2.31634966988661e-06	0	1.66942472668935e-06	5.89237057668042e-07	5.80523581329433e-06	3.55627976246671e-06	5.77092224652042e-06
"K07151"	0	0	5.28318975465848e-07	0	0	1.73756906885818e-06	0	1.48089150791197e-06	0	0	4.89337933810919e-07	4.62937717657886e-07	0	6.16726883154601e-07	0	0	0	0	0	0	0	0	5.45279807880019e-07	0	3.24667964919838e-07
"K07152"	0	0	0	0	0	0	0	1.1493176005341e-06	0	0	0	0	0	2.34904644089751e-07	0	0	0	0	0	0	0	0	0	0	0
"K07153"	0	0	3.96744163222482e-07	0	0	0	0	0	0	2.52250983264162e-06	5.19476894894668e-07	0	0	0	0	1.57891673697008e-06	4.41636047466352e-07	0	0	0	0	0	0	0	0
"K07154"	2.31822289826837e-05	2.34312634202185e-06	3.67922462871625e-05	1.19076419330993e-05	4.1286496086181e-06	2.78020034188302e-05	2.00881338496096e-05	2.08382500852722e-05	2.69475677228224e-05	1.17115895655209e-05	2.80958511466292e-05	2.98087243601155e-05	2.3813352431119e-05	2.35131506327491e-05	1.83659760815722e-05	7.53858721619291e-06	1.38460534405333e-05	2.71534982993021e-05	3.11244131389353e-05	3.16695385750588e-05	1.97284474634671e-05	5.90406823461671e-06	2.800902386472e-05	1.69111461189885e-05	2.21852434324891e-05
"K07156"	0	0	0	3.17065521483489e-07	0	0	0	2.09668479313995e-07	0	2.21066413601423e-06	0	0	0	3.63073450073105e-07	0	9.70446672190953e-07	0	0	0	0	4.69795976292668e-07	0	0	0	5.59840802145689e-07
"K07158"	0	0	3.77858889073314e-07	0	0	0	5.90222710899766e-07	0	5.17047548157996e-07	0	6.37462934242009e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K07160"	3.49045585702368e-07	5.45639263193614e-07	1.67353960972585e-06	0	4.00241304964215e-07	4.25116467048476e-06	2.9587622710569e-07	2.29995477916869e-06	0	3.25228900608786e-06	1.07107389692044e-06	4.59438422033494e-07	0	6.20869091873428e-07	2.78227129470608e-07	2.17791584340122e-06	0	0	0	0	5.44347095786167e-07	0	1.43879204972768e-06	0	1.089716191731e-06
"K07164"	1.77691775489691e-05	1.45650802081914e-06	1.64428429377768e-05	7.94921280143341e-06	1.61879121499393e-06	1.59935218006519e-05	1.24415494991407e-05	1.24079093573228e-05	1.80226046448945e-05	4.91180790877872e-06	1.59360022050231e-05	1.41588557873129e-05	1.67464496199483e-05	1.36427709969895e-05	9.78067387168857e-06	3.58391840047299e-06	1.01166294672748e-05	1.97537589536053e-05	1.63869165382183e-05	1.11103667779536e-05	1.0215585146328e-05	2.75716779683718e-06	1.68263894214224e-05	1.44731618476689e-05	1.27623960831832e-05
"K07165"	0	0	0	0	0	0	0	0	0	3.36730936944747e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K07166"	1.2856030502508e-05	1.35057151029359e-06	6.14480453830677e-06	9.57689198451915e-06	3.97775172477983e-07	8.60283728075021e-06	5.67060247133473e-06	4.05063782095254e-06	2.08397314587554e-06	1.46668799901469e-05	7.86830528822305e-06	3.06715742921246e-06	1.3229201475539e-06	2.95111915888583e-06	7.75563641357905e-06	5.78470709691342e-06	1.57404744285552e-05	1.51459622235904e-06	1.35522140088501e-05	0	2.85100330773884e-06	8.85330404082579e-07	5.02670445094977e-06	6.39241921542681e-06	2.81059012246972e-06
"K07170"	1.50123319950785e-05	3.71308117217981e-06	8.65539618823073e-06	2.10368725490614e-05	1.74731833511235e-06	9.79387102055315e-06	6.82797931159546e-05	4.24255138126771e-06	6.98857058528708e-06	0.000124647181659303	4.90961281869197e-05	1.76431899679953e-06	1.14363844195919e-05	1.68721637723752e-06	0.000118179648370808	7.86475381971674e-05	4.83564649466012e-05	1.2740594819551e-05	1.15794464745887e-05	1.71880890748259e-06	3.48376201417899e-06	8.16390464161146e-07	4.48206596532066e-06	7.17978976246239e-06	6.45142526276289e-06
"K07171"	2.34933318292419e-05	5.80179087147348e-06	2.00165251928582e-05	2.66189863160361e-05	4.63331391871682e-06	2.22723115528693e-05	2.84719671535648e-05	1.99442549320514e-05	2.1962854546819e-05	5.51611407023015e-05	3.88180634716607e-05	1.66179748730406e-05	1.94024313612012e-05	2.17834367020982e-05	3.9981990443009e-05	5.50814539780546e-05	2.85645014162174e-05	1.70282428416131e-05	1.4511293555325e-05	1.6958948088821e-05	1.83230188451214e-05	5.04457352891864e-06	2.40465063697353e-05	1.64338248066792e-05	1.97124391373051e-05
"K07172"	7.81327900107738e-07	0	2.60917235671105e-06	7.74740985769231e-06	3.31447497403879e-06	0	0	1.13756302605998e-06	0	1.32164195174789e-05	1.2627773584257e-06	0	0	8.70888387517315e-07	0	1.70091072592969e-06	7.13369397652808e-07	0	0	0	5.97123857717962e-07	0	3.61259202240365e-07	1.14426218492288e-06	4.36827308385035e-07
"K07173"	3.46997602530663e-05	8.76050283885257e-06	2.2985692213346e-05	3.9403346684553e-05	6.52012247602846e-06	2.38784193284496e-05	6.82590722206951e-05	1.55275327031063e-05	2.05264892868911e-05	0.000136371916436037	5.56648698289506e-05	1.01438407539489e-05	2.27933744344415e-05	1.93807850323544e-05	0.000120812399370493	9.29041501719147e-05	5.64447558992315e-05	2.06720887157141e-05	2.3702250871964e-05	1.26865546638675e-05	1.17879290184852e-05	4.39726629723588e-06	1.74309409676756e-05	2.19972608170234e-05	1.37147540114744e-05
"K07174"	0	0	0	0	0	0	1.53698713706467e-06	0	0	5.74676364502517e-07	0	8.86309465969537e-07	1.05649602659368e-06	0	7.53540895555818e-07	0	4.19932057356912e-07	0	0	0	1.15742031698188e-06	0	0	0	0
"K07175"	2.47625835999506e-05	3.10565847745652e-06	1.96814111030072e-05	9.49358381395108e-06	2.4919918240563e-06	1.78896692731863e-05	1.60131206082119e-05	1.39557280928231e-05	2.12795469935747e-05	4.98010714688516e-06	1.82320726421263e-05	1.63884366510776e-05	2.20755091713349e-05	1.53067203348926e-05	1.0214739614522e-05	7.49288919486026e-06	1.0961900027824e-05	1.65514589896543e-05	1.62329486731434e-05	1.68615049301744e-05	1.22915418512375e-05	3.5105647694014e-06	1.64998763042152e-05	1.69114487291393e-05	1.53136312616561e-05
"K07177"	1.29369065876529e-05	1.85458447733775e-06	6.04115632703855e-06	1.97194943987636e-05	9.65605957044594e-07	6.53758592539909e-06	6.15070557760907e-05	1.94385855962968e-06	8.90757256278208e-06	0.0001080748788694	4.27806063286463e-05	1.00493442713953e-06	8.13332061189877e-06	1.14311445269644e-06	9.16394946217399e-05	7.00713210350664e-05	4.69515463834385e-05	1.03669003470456e-05	7.63962509936782e-06	9.57052190697781e-07	2.82432404863797e-06	4.36736423542868e-07	3.54548793114801e-06	4.81074470972138e-06	4.97637688367678e-06
"K07178"	0	0	0	0	0	0	0	0	0	0	3.35128673659749e-07	0	0	0	0	5.3875820675655e-07	0	0	0	0	0	0	0	0	0
"K07180"	1.46508487432243e-07	0	1.78794653528387e-06	2.81397296713132e-06	1.37145043389978e-06	1.75662705545528e-07	3.91160444064626e-07	9.79905376973762e-07	0	3.97419786903193e-06	1.64544285591951e-06	0	0	4.13647562924759e-07	4.60699656710515e-07	1.11590114225856e-05	0	0	4.26753572289674e-07	0	3.88606283261456e-07	2.34526990610366e-07	0	0	5.37603359481744e-07
"K07182"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.32758865966449e-07	0	0	0	0	0	0	0	0	0
"K07183"	0	0	2.09470052379588e-07	5.85618283508601e-07	0	1.40023044416381e-07	0	3.01534517630398e-07	2.59798456663289e-07	7.79243825195722e-07	1.00169247228819e-06	0	0	0	1.3355347954264e-07	8.68374360638663e-07	0	0	0	6.94590756747574e-07	0	0	0	0	1.88258310632645e-07
"K07184"	3.66771080741137e-07	3.61538555588927e-07	0	0	3.20345875609271e-07	0	3.6064479589433e-07	0	0	3.55331351290742e-06	1.60705300735486e-06	0	0	0	3.83905931348364e-07	1.94077764423176e-06	0	0	0	0	5.45155740409967e-07	0	0	0	5.94992856492501e-07
"K07185"	0	0	0	0	0	0	0	0	0	0	3.90291052026761e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K07186"	0	0	0	0	5.23568854060028e-07	0	0	6.13582522329805e-07	0	3.90092527980575e-06	4.93053820835318e-07	0	0	0	4.07761153253001e-07	2.43026408992455e-06	0	0	0	0	3.4238305261134e-07	0	0	0	8.82107311903879e-07
"K07214"	7.08011107671399e-06	8.887176128647e-07	6.2803453923656e-06	2.31765251097101e-06	1.22985975287643e-06	4.59746754183195e-06	4.45191264708486e-06	5.58431562647641e-06	3.92401244114614e-06	1.13201245050199e-05	5.52418746810832e-06	3.62293794298113e-06	5.12746399352753e-06	6.04938006718197e-06	3.38419756659698e-06	4.55486213968644e-06	2.68138665134358e-06	4.43531748169549e-06	4.95273395236205e-06	4.1064623149642e-06	3.57945067769067e-06	7.64789926582577e-07	4.58033207862497e-06	4.56322193504761e-06	5.57435152108927e-06
"K07216"	0	0	5.66661647842961e-07	0	0	0	0	0	0	0	2.59064063647916e-07	0	0	5.24100114238877e-07	0	0	0	0	0	0	0	0	0	0	5.51322439164646e-07
"K07217"	0	4.40642623062291e-07	7.00087936573313e-07	1.6790854554703e-06	0	0	7.63497528246968e-07	1.0535847371951e-06	0	1.01711778469438e-06	2.28193098629963e-06	4.43558993488688e-07	0	0	7.340388981764e-07	6.72026964391195e-06	0	4.78338137628808e-07	4.5224336443431e-07	0	0	0	7.12695148951926e-07	5.08651277558404e-07	9.03438882345801e-07
"K07220"	3.86135674010045e-06	1.89726422674469e-06	9.48536782530319e-06	6.08905715722371e-06	1.11868240007414e-06	8.52317826554997e-06	4.60251916607304e-06	8.12570664898628e-06	6.29461541390659e-06	4.57061134507033e-06	9.19830043067714e-06	6.47069469865963e-06	6.22095748428539e-06	8.65997612796058e-06	5.96217331455869e-06	3.40270868464019e-06	4.647012307754e-06	4.54437281867949e-06	1.17485124941916e-05	6.27939063125823e-06	4.44817707888397e-06	1.93636931496731e-06	6.9333971253006e-06	5.56090414056831e-06	6.44674003630135e-06
"K07222"	0	0	2.23677400753074e-07	0	0	0	0	0	0	2.74591244699625e-07	1.58987754477898e-07	0	0	0	0	4.89758196781752e-07	0	0	0	0	0	0	0	0	0
"K07223"	3.15387174294351e-06	5.56462281531731e-07	3.4982192657451e-06	7.7017690427237e-06	1.7993385251459e-06	3.68745868474622e-06	6.37218066976313e-06	3.47511773541033e-06	7.80225990201394e-07	2.5203966601629e-05	8.89467313325039e-06	3.11801877199943e-07	1.20917397034475e-06	2.61263463441672e-06	1.4648448791441e-05	1.09699805399487e-05	1.79123033144327e-05	1.30114394895364e-06	1.10332634553552e-06	9.22539477048656e-07	1.35672654629169e-06	5.49697092097629e-07	1.56804666337746e-06	2.42892797821029e-06	1.94079717489089e-06
"K07224"	0	2.68994163786286e-07	3.13277804313533e-07	0	1.7174993879791e-07	0	0	8.15025728607287e-07	0	2.77353212876273e-06	7.7457473016818e-07	0	0	1.13538076009885e-06	6.96000161217253e-07	2.47578566216849e-06	0	0	0	0	4.38418934877755e-07	0	0	0	3.72165400629377e-07
"K07225"	0	0	3.17543385650303e-07	0	0	0	0	0	0	7.54770590096291e-07	2.2982791954086e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	9.35234391445073e-07
"K07226"	0	0	0	0	0	1.93235021289634e-06	0	2.08137610706524e-06	0	0	0	0	0	4.00375199053877e-07	0	0	0	0	0	0	0	0	0	0	0
"K07227"	0	0	4.90121312636418e-07	0	2.72061859575781e-07	0	0	0	0	5.03007616959286e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.20815825336323e-07
"K07229"	0	0	4.18974026352432e-07	0	2.51985638155342e-07	0	0	2.92764818434849e-07	0	3.99196035389107e-06	5.85899778005368e-07	0	0	2.81590490119074e-07	3.45573107414619e-07	2.23870181522027e-06	0	0	0	0	5.68403318958473e-07	0	0	0	4.37392008635531e-07
"K07230"	0	0	1.1630881044292e-06	0	0	4.67147249817584e-06	0	1.90793427153006e-06	0	0	4.52376955352327e-07	6.67014253358721e-07	0	8.97959622462712e-07	0	0	0	0	0	0	0	0	1.07727222226884e-06	0	5.76205306799153e-07
"K07231"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6279302881465e-06	0	0	0	0	0	0	0	0	0
"K07232"	0	0	0	0	2.3177420373121e-07	0	0	0	0	1.92106756356807e-06	3.41822444775195e-07	0	0	0	0	9.81152758547617e-07	0	0	0	0	2.84319260946158e-07	0	0	0	0
"K07234"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.67980506000848e-07	0	0	0	0	0	0	0	0	0
"K07235"	3.48872356778686e-07	2.00626509067274e-07	6.23263056590831e-07	4.0805276546134e-07	2.66149369883268e-07	0	0	6.07562070738608e-07	0	4.02518911826676e-06	8.91672772142396e-07	0	0	7.01391892185745e-07	6.38664771151378e-07	1.97414331363469e-06	0	0	0	0	0	0	0	0	6.60351920273335e-07
"K07236"	1.88947563351306e-07	0	5.71870262924775e-07	0	7.09851899038051e-07	0	0	6.58036458150689e-07	0	4.45888379635942e-06	7.90789716183773e-07	0	0	5.0636677205724e-07	3.46105962723657e-07	3.25579068769624e-06	0	0	0	0	0	0	0	0	9.94552916069076e-07
"K07237"	0	0	7.11505877023101e-07	0	2.47328963250426e-07	0	0	4.22651875295958e-07	0	4.45589349300904e-06	6.77224394625033e-07	0	0	0	4.43730751634563e-07	2.03978127256376e-06	0	0	0	0	3.78807822783094e-07	0	0	0	6.88610732334347e-07
"K07238"	5.61906329772544e-06	1.90522151880978e-06	2.89761855380876e-06	1.64352414359445e-06	5.21786161872325e-07	2.77950303918854e-06	1.591620078619e-06	1.64520266823764e-06	2.35829330512979e-06	6.24223120953949e-06	2.17132536850651e-06	2.67695386013163e-06	1.65900540772029e-06	1.41286301609864e-06	1.2278045249405e-06	2.92537536669706e-06	1.2917351170623e-06	1.58738173289996e-06	4.52383703979608e-06	1.68599228073492e-06	3.18454460492646e-06	5.04677580463e-07	2.24966379140731e-06	2.17246068676733e-06	2.08361472478945e-06
"K07239"	5.77427333722615e-06	9.5555835661586e-07	7.9519995369381e-06	3.50278654600038e-06	8.664428968816e-07	7.61782531787715e-06	7.71284674741655e-06	7.32780389073119e-06	9.90117847756075e-06	3.01914710810685e-06	8.94209100732699e-06	7.76149582377848e-06	1.00797892689963e-05	9.15792478265878e-06	6.60654199758398e-06	2.19384727997103e-06	5.42947642552976e-06	9.51915331391597e-06	1.19964911176818e-05	5.40043465597358e-06	4.53480127702125e-06	1.96105824205554e-06	7.26486386295203e-06	6.40577129101525e-06	7.09057700087629e-06
"K07240"	4.38436269063061e-05	5.07681465783277e-06	4.34254464152612e-05	1.96344750268243e-05	3.86848736229811e-06	3.95486750003278e-05	3.09108765100974e-05	3.05181511444445e-05	3.98773356703841e-05	9.43118978204274e-06	3.44597918707686e-05	2.76434724293357e-05	4.37299216004125e-05	3.29291252445915e-05	2.02883143453709e-05	1.30754041382232e-05	2.04484212683967e-05	3.68977846785097e-05	3.69733963357127e-05	3.07598772532238e-05	2.08070767832392e-05	8.40483555851625e-06	2.90471198656311e-05	3.12650408820865e-05	2.93413526841804e-05
