"","MGJ1","MGJ10","MGJ11","MGJ12","MGJ13","MGJ14","MGJ15","MGJ16","MGJ17","MGJ18","MGJ19","MGJ2","MGJ20","MGJ21","MGJ22","MGJ23","MGJ24","MGJ29","MGJ3","MGJ4","MGJ5","MGJ6","MGJ7","MGJ8","MGJ9"
"K15018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K15019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03110",0.000805630822361089,0.000773652718067239,0.000756183933754027,0.000765159904508044,0.000784837782515087,0.000839390638115479,0.000953086483933994,0.000789173017350028,0.000815872823596895,0.000890708665766752,0.000816387115926971,0.000803876775227879,0.000779191999342333,0.00074470999109772,0.000767085076708508,0.00072928644183576,0.000795696582437796,0.00078971822497469,0.0008119265157592,0.000811071014007302,0.000793702391400925,0.000792703691938747,0.000831198294576676,0.000786734612759355,0.000802965801822596
"K03111",0.00191740135721939,0.00181906319469607,0.00198631413584685,0.00183360137116655,0.00163331106090978,0.00190202346721912,0.00179353547431215,0.0019258177363691,0.00174575407669205,0.00183665507824772,0.00200048578406898,0.00190069169736083,0.00175496913613342,0.0020201328494145,0.00193863319386332,0.00157768966917136,0.00195142317746152,0.00191194938678083,0.00196949243180143,0.00189811684057293,0.00179057092394543,0.00171418596199029,0.0018481938549999,0.00186678143306314,0.00184546038520583
"K03112",0,2.44826809514949e-06,0,2.78239965275652e-06,0,0,0,0,3.5627634218205e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03113",0.000128900931577774,7.34480428544847e-05,3.72766727906915e-05,7.51247906244261e-05,0.000127270991759203,0.000241101566267212,8.66442258121813e-06,0.000138399745580042,3.20648707963845e-05,4.14283100356629e-05,0.000398073056526374,0.000186208744544311,1.07228256790229e-05,8.5598849551462e-06,0.000352161785216179,0.000160443017203867,0.000293469842191887,0.000400796843502192,0.000247816928504816,0.000113760609756868,0.000127317448449978,0.000123055085752224,0.000134458547652109,0.000197368962085971,0.000138817816586279
"K03116",0.000244374682782864,0.000188516643326511,0.000114492637857124,0.000197550375345713,0.000310223042413058,0.00049113282017395,3.46576903248725e-05,0.000424033263053746,5.7004214749128e-05,9.666605674988e-05,0.000735423104430081,0.000342896590563304,2.50199265843868e-05,6.84790796411696e-05,0.000599721059972106,0.000269835983479231,0.00057786329751186,0.000614555160036695,0.000430418875824154,0.000261228066849105,0.0002817237157191,0.00028045112566786,0.000364260429093896,0.000402961630925523,0.000386512352063758
"K03117",2.68543607453696e-05,6.36549704738868e-05,2.13009558803951e-05,3.33887958330783e-05,4.77266219097012e-05,2.97656254650879e-05,1.29966338718272e-05,2.65020789408591e-05,4.2753161061846e-05,1.72617958481929e-05,2.69880038322965e-05,4.08750902658243e-05,7.14855045268196e-06,1.71197699102924e-05,3.13807531380753e-05,2.67405028673112e-05,5.14328589408462e-05,6.82839066707439e-05,2.28252434149173e-05,3.37068473353684e-05,7.04309289297749e-05,4.006444652398e-05,6.11175216600497e-05,4.38597693524379e-05,2.99410976950799e-05
"K03118",0.000244374682782864,0.000200757983802258,0.000106504779401976,0.0001919855760402,0.000302268605428108,0.000485179695080933,4.33221129060907e-05,0.000368084429734155,6.4129741592769e-05,0.000100118415919519,0.000732049603951044,0.000356521620651912,2.50199265843868e-05,6.84790796411696e-05,0.000617154811715481,0.000279559802703708,0.000605092458127602,0.000667994739170321,0.000423897377705607,0.000267548100724487,0.000295268125128672,0.000286174618028429,0.00038137333515871,0.000400220395340996,0.000372902762202358
"K03119",2.68543607453696e-06,4.89653619029898e-06,2.66261948504939e-06,2.78239965275652e-06,5.3029579899668e-06,0,0,0,3.5627634218205e-06,1.03570775089157e-05,0,0,0,0,0,0,1.2101849162552e-05,0,0,2.10667795846052e-06,0,8.58523854085286e-06,2.44470086640199e-06,5.48247116905474e-06,0
"K10919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12552",2.68543607453696e-06,0,2.66261948504939e-06,2.78239965275652e-06,2.6514789949834e-06,0,4.33221129060907e-06,0,0,0,0,0,0,3.99461297906823e-05,0,0,0,0,0,0,2.70888188191442e-06,2.86174618028429e-06,2.44470086640199e-06,0,0
"K12553",2.68543607453696e-06,0,2.66261948504939e-06,2.78239965275652e-06,2.6514789949834e-06,0,4.33221129060907e-06,0,0,0,0,0,0,3.99461297906823e-05,0,0,0,0,0,0,2.70888188191442e-06,2.86174618028429e-06,2.44470086640199e-06,0,0
"K12551",2.68543607453696e-06,0,2.66261948504939e-06,2.78239965275652e-06,2.6514789949834e-06,0,4.33221129060907e-06,0,0,0,0,0,0,3.99461297906823e-05,0,0,0,0,0,0,2.70888188191442e-06,2.86174618028429e-06,2.44470086640199e-06,0,0
"K12556",9.39902626087937e-05,1.46896085708969e-05,3.46140533056421e-05,1.94767975692957e-05,3.44692269347842e-05,5.06015632906494e-05,8.66442258121813e-06,2.94467543787324e-05,0.000195951988200128,3.10712325267472e-05,0,9.08335339240541e-06,2.14456513580459e-05,0,0,0,3.02546229063801e-06,0,0.000172819700141517,1.26400677507631e-05,3.79243463468019e-05,2.003222326199e-05,2.20023077976179e-05,1.91886490916916e-05,2.44972617505199e-05
"K12554",9.13048265342568e-05,9.79307238059796e-06,1.86383363953457e-05,0,2.6514789949834e-06,4.16718756511231e-05,4.33221129060907e-06,0,2.49393439527435e-05,0,0,6.81251504430406e-06,3.57427522634098e-06,0,0,0,0,0,0.000130429962370956,0,2.43799369372298e-05,0,4.88940173280397e-06,5.48247116905474e-06,5.44383594455997e-06
"K12555",0.000263172735304622,6.61032385690363e-05,9.05290624916793e-05,8.06895899299392e-05,0.00014848282371907,0.000139898439685913,0.00172422009366241,6.77275350710845e-05,0.00101182481179702,0.00107713606092723,4.38555062274819e-05,2.49792218291149e-05,0.000318110495144347,3.13862448355361e-05,0.000115062761506276,0.000114254875887602,6.35347081033982e-05,1.18754620296946e-05,0.000374986141816498,3.37068473353684e-05,8.66842202212615e-05,8.012889304796e-05,9.28986329232755e-05,9.32020098739306e-05,0.000117042472808039
"K06892",0,2.44826809514949e-06,2.66261948504939e-06,2.78239965275652e-06,0,0,4.33221129060907e-06,0,0,3.45235916963857e-06,0,0,3.57427522634098e-06,2.85329498504873e-06,0,0,6.05092458127602e-06,0,0,0,0,2.86174618028429e-06,2.44470086640199e-06,2.74123558452737e-06,0
"K06893",0,0,5.32523897009878e-06,0,0,0,4.33221129060907e-06,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,2.74123558452737e-06,0
"K06890",0.000367904742211564,0.000296240439513088,0.000402055542242458,0.000422924747218992,0.000368555580302693,0.000401835943778687,0.000948754272643385,0.000347471701669042,0.000691176103833177,0.000680114756418799,0.000452049064190967,0.000240708864898743,0.000714855045268196,0.000485060147458285,0.000453277545327755,0.000342764627662807,0.000429615645270597,0.000305793147264636,0.000453244119239072,0.000225414541555276,0.000333192471475474,0.000349133033994683,0.000330034616964268,0.000348136919234976,0.000400121941925158
"K06891",2.68543607453696e-06,2.20344128563454e-05,2.13009558803951e-05,1.66943979165391e-05,3.18177479398008e-05,1.78593752790527e-05,8.66442258121813e-06,5.88935087574648e-06,1.78138171091025e-05,3.45235916963857e-06,6.74700095807414e-06,6.81251504430406e-06,7.14855045268196e-06,2.28263598803899e-05,0,2.4309548061192e-06,9.07638687191403e-06,0,3.2607490592739e-06,4.21335591692105e-06,2.70888188191442e-06,1.43087309014214e-05,1.46682051984119e-05,5.48247116905474e-06,1.90534258059599e-05
"K06896",0.000507547418087486,0.000310930048083985,0.000356791010996618,0.000261545567359113,0.000289011210453191,0.000672703135510987,8.23120145215723e-05,0.000462314043746098,0.00042396884719664,0.000276188733571086,0.000755664107304303,0.00058814713215825,0.000132248183374616,0.000108425209431852,0.000638075313807531,0.0003038693507649,0.000617194307290154,0.000694714528737134,0.000756493781751544,0.000501389354113605,0.000381952345349933,0.000429261927042643,0.000484050771547593,0.000507128583137563,0.000405565777869718
"K06897",0.000198722269515735,0.000350102337606377,0.000487259365764039,0.000375623953122131,0.000209466840603689,0.000119062501860352,4.33221129060907e-05,0.000212016631526873,0.000174575407669205,0.00012083257093735,0.000155181022035705,0.000143062815930385,0.00058260686189358,0.000507886507338675,0.000230125523012552,0.00021392402293849,0.000124043953916158,0.000222664913056774,0.000143472958608051,0.000164320880759921,0.000222128314316983,0.000263280648586154,0.000132013846785707,0.000233005024684826,0.000236806863588359
"K06894",6.71359018634241e-05,6.12067023787373e-05,2.66261948504939e-05,5.00831937496174e-05,5.03781009046846e-05,7.73906262092285e-05,1.29966338718272e-05,0.000106008315763437,7.125526843641e-06,2.07141550178314e-05,0.000101205014371112,3.17917368734189e-05,0.000167990935638026,1.14131799401949e-05,0.000156903765690377,6.80667345713376e-05,6.95856326846742e-05,0.000148443275371182,5.54327340076562e-05,4.63469150861315e-05,8.93931021031759e-05,0.000165981278456489,3.91152138624318e-05,8.49783031203485e-05,5.71602774178797e-05
"K06895",0.000142328111950459,9.79307238059796e-05,4.79271507308891e-05,0.000130772783679557,0.000185603529648838,0.000297656254650879,3.46576903248725e-05,0.00020023792977538,5.7004214749128e-05,5.86901058838557e-05,0.000455422564670004,0.000179396229500007,1.42971009053639e-05,5.42126047159259e-05,0.000383542538354254,0.000199338294101774,0.000408437409236131,0.000397827977994769,0.00025107767756409,0.000136934067299934,0.00016524179479678,0.000148810801374783,0.000202910171911365,0.000252193673776518,0.000215031519810119
"K10954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02546229063801e-06,0,0,0,0,0,0,0,0
"K10956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K06899",0,9.79307238059796e-06,2.66261948504939e-06,8.34719895826957e-06,1.59088739699004e-05,0,0,2.94467543787324e-06,2.49393439527435e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.86174618028429e-06,0,0,0
"K06328",2.68543607453696e-05,9.79307238059796e-05,9.58543014617781e-05,6.39951920134e-05,1.59088739699004e-05,5.95312509301758e-06,4.33221129060907e-06,1.1778701751493e-05,1.78138171091025e-05,1.03570775089157e-05,3.37350047903707e-05,9.08335339240541e-06,7.14855045268196e-06,0.00015693122417768,2.09205020920502e-05,9.7238192244768e-06,9.07638687191403e-06,5.9377310148473e-06,1.63037452963695e-05,3.16001693769079e-05,1.62532912914865e-05,3.72027003436957e-05,9.77880346560795e-06,1.91886490916916e-05,3.81068516119198e-05
"K06329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K10952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K10953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11392",0,2.44826809514949e-06,0,5.56479930551305e-06,2.6514789949834e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52149811854779e-06,2.10667795846052e-06,0,0,0,1.09649423381095e-05,0
"K00499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02546229063801e-06,0,0,0,0,0,0,0,0
"K00494",5.37087214907393e-06,7.34480428544847e-06,1.59757169102963e-05,1.11295986110261e-05,7.95443698495021e-06,0,8.66442258121813e-06,0,1.06882902654615e-05,3.45235916963857e-06,0,0,7.14855045268196e-06,5.13593097308772e-05,0,2.4309548061192e-06,6.05092458127602e-06,0,0,0,5.41776376382884e-06,1.14469847211371e-05,9.77880346560795e-06,0,2.72191797227999e-06
"K00495",0,0,0,0,0,0,0,0,0,3.45235916963857e-06,0,0,0,0,0,0,0,0,0,0,0,2.86174618028429e-06,0,0,0
"K00496",2.68543607453696e-06,2.44826809514949e-06,2.66261948504939e-06,5.56479930551305e-06,0,0,0,0,0,1.03570775089157e-05,0,0,0,5.70658997009747e-06,0,0,3.02546229063801e-06,0,0,2.10667795846052e-06,0,8.58523854085286e-06,2.44470086640199e-06,2.74123558452737e-06,0
"K00491",2.68543607453696e-06,0,2.66261948504939e-06,5.56479930551305e-06,2.6514789949834e-06,0,4.33221129060907e-06,0,0,3.45235916963857e-06,0,0,0,3.99461297906823e-05,0,0,0,0,0,0,2.70888188191442e-06,2.86174618028429e-06,2.44470086640199e-06,0,0
"K00492",8.05630822361089e-06,9.79307238059796e-06,1.06504779401976e-05,1.66943979165391e-05,1.06059159799336e-05,0,4.33221129060907e-06,2.94467543787324e-06,1.06882902654615e-05,1.38094366785543e-05,0,2.27083834810135e-06,3.57427522634098e-06,9.13054395215595e-05,0,2.4309548061192e-06,6.05092458127602e-06,0,0,2.10667795846052e-06,2.70888188191442e-06,1.71704770817057e-05,7.33410259920596e-06,1.09649423381095e-05,0
"K00493",0,2.44826809514949e-06,0,0,0,0,0,0,0,3.45235916963857e-06,0,0,0,0,0,0,3.02546229063801e-06,0,0,0,0,2.86174618028429e-06,0,0,2.72191797227999e-06
"K13591",0,0,0,0,0,0,0,0,0,0,0,0,3.57427522634098e-06,0,0,0,0,0,0,0,0,0,0,0,0
"K01467",0.000319566892869899,0.000151792621899268,0.000109167398887025,0.000147467181596096,0.000217421277588639,0.000348257817941528,0.00078846245489085,0.000276799491160084,0.000527288986429434,0.000600710495517112,0.000425061060358671,0.000281583955164568,0.000171565210864367,3.13862448355361e-05,0.000481171548117155,0.000306300305571019,0.000405411946945493,0.000495800539739749,0.000466287115476167,0.000181174304427605,0.000260052660663784,0.000217492709701606,0.000286030001369032,0.000301535914298011,0.000239528781560639
"K13593",0,0,0,0,0,0,0,0,0,0,0,0,3.57427522634098e-06,0,0,0,0,0,0,0,0,0,0,0,0
"K13592",0,2.44826809514949e-06,0,0,0,0,0,0,0,0,0,0,3.57427522634098e-06,0,0,0,0,0,0,0,0,0,0,0,0
"K04021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04023",0.000292712532124529,0.00033541272903548,0.00048193412679394,0.000378406352774887,0.000196209445628772,0.000175617190244019,5.19865354873088e-05,0.00031802494729031,0.000188826461356487,0.000196784472669399,9.44580134130379e-05,0.000288396470208872,0.000554012660082852,0.00054212604715926,0.000146443514644351,0.000192045429683417,0.000142196727659986,0.000106879158267251,0.000166298202022969,0.000349708541104447,0.000289850361364843,0.00036058001871582,0.000276251197903425,0.000263158616114628,0.000266747961283439
"K04022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04024",6.17650297143502e-05,0.000159137426184717,0.000287562904385334,0.000244851169442574,9.54532438194025e-05,3.86953131046143e-05,4.76543241966997e-05,5.30041578817183e-05,8.19435587018715e-05,5.86901058838557e-05,3.71085052694077e-05,5.67709587025338e-05,0.000357427522634098,0.000419434362802164,3.48675034867503e-05,8.02215086019336e-05,1.81527737438281e-05,2.67197895668128e-05,2.93467415334651e-05,4.84535930445921e-05,5.1468755756374e-05,3.72027003436957e-05,5.37834190608437e-05,6.85308896131842e-05,0.00010071096497436
"K04027",1.07417442981479e-05,7.34480428544847e-06,7.98785845514817e-06,1.11295986110261e-05,2.12118319598672e-05,1.19062501860352e-05,0,8.83402631361971e-06,3.5627634218205e-06,0,3.37350047903707e-06,4.5416766962027e-06,0,0,0,2.4309548061192e-06,3.02546229063801e-06,0,3.2607490592739e-06,6.32003387538157e-06,1.62532912914865e-05,8.58523854085286e-06,4.88940173280397e-06,5.48247116905474e-06,5.44383594455997e-06
"K04026",1.87980525217587e-05,1.46896085708969e-05,7.98785845514817e-06,2.22591972220522e-05,4.24236639197344e-05,2.38125003720703e-05,4.33221129060907e-06,2.06127280651127e-05,7.125526843641e-06,6.90471833927714e-06,3.37350047903707e-06,2.72500601772162e-05,3.57427522634098e-06,2.85329498504873e-06,6.97350069735007e-06,4.8619096122384e-06,9.07638687191403e-06,5.9377310148473e-06,1.95644943556434e-05,2.10667795846052e-05,3.52154644648875e-05,1.71704770817057e-05,2.93364103968238e-05,2.46711202607463e-05,2.44972617505199e-05
"K04029",0.00023900381063379,0.000254619881895547,0.000322176957690976,0.000317193560414244,0.000220072756583622,0.000157757814964966,6.06509580685269e-05,0.000244408061343479,0.000135385010029179,0.00019333211349976,8.09640114968896e-05,0.000288396470208872,0.000361001797860439,0.000422287657787213,9.7629009762901e-05,0.000201769248907894,0.000145222189950624,9.20348307301331e-05,0.000136951460489504,0.000351815219062908,0.000243799369372298,0.000214630963521321,0.000261582992705013,0.000227522553515772,0.000258582207366599
"K04028",0.000279285351751844,0.00033541272903548,0.000479271507308891,0.000370059153816618,0.000230678672563556,0.000175617190244019,4.33221129060907e-05,0.000253242087657098,0.000174575407669205,0.000189879754330121,8.43375119759267e-05,0.000299750661949378,0.000396744550123849,0.000499326622383529,0.000104602510460251,0.000206631158520132,0.000145222189950624,9.79725617449804e-05,0.000140212209548778,0.000358135252938289,0.00025734377878187,0.000234663186783311,0.000271361796170621,0.000238487495853881,0.000261304125338879
"K07055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K07054",0,7.34480428544847e-06,1.3313097425247e-05,1.39119982637826e-05,5.3029579899668e-06,0,8.66442258121813e-06,2.94467543787324e-06,1.4251053687282e-05,3.45235916963857e-06,0,2.27083834810135e-06,7.14855045268196e-06,1.14131799401949e-05,0,2.4309548061192e-06,6.05092458127602e-06,0,0,0,0,8.58523854085286e-06,2.44470086640199e-06,2.74123558452737e-06,5.44383594455997e-06
"K07057",3.49106689689805e-05,2.69309490466444e-05,1.59757169102963e-05,2.22591972220522e-05,4.24236639197344e-05,8.33437513022461e-05,4.33221129060907e-06,6.77275350710845e-05,3.5627634218205e-06,1.72617958481929e-05,0.000161928022993779,7.03959887911419e-05,3.57427522634098e-06,0,0.000184797768479777,3.40333672856688e-05,0.000133120340788072,0.000151412140878606,9.78224717782169e-05,2.52801355015263e-05,5.41776376382884e-05,5.15114312451171e-05,5.13387181944417e-05,7.12721251977116e-05,6.26041133624397e-05
"K07056",0.000942588062162474,0.000851997297112023,0.000796123226029768,0.00084028469513247,0.000890896942314423,0.00107751564183618,0.000983411962968258,0.000924628087492197,0.000837249404127818,0.000952851130820246,0.0012380746758066,0.000983273004727885,0.000793489100247697,0.000756123171037915,0.00114365411436541,0.000928624735937534,0.0011224465098267,0.00119348393398431,0.00107278644050111,0.000933258335598012,0.000923728721732818,0.000918620523871256,0.000963212141362383,0.00100603345952154,0.000952671290297996
"K07051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K07050",0.000394759102956934,0.000421102112365713,0.00052453603855473,0.000442401544788287,0.000349995227337809,0.000253007816453247,6.06509580685269e-05,0.000385752482361394,0.000238705149261974,0.000258926937722893,0.000165301523472816,0.000433730124487358,0.000589755412346261,0.000505033212353626,0.000226638772663877,0.000420555181458621,0.000248087907832317,0.00021969604754935,0.000205427190734255,0.000455042439027473,0.000381952345349933,0.00042067668850179,0.000378928634292308,0.000331689505727812,0.000345683582479558
"K07053",0.000542458087056467,0.00076875618187694,0.000708256783023138,0.000751247906244261,0.000819307009449871,0.000547687508557617,0.000112637493555836,0.000612492491077633,0.000288583837167461,0.000276188733571086,0.000502651571376523,0.000631293060772176,0.000807786201153061,0.000687644091396745,0.00054741980474198,0.000960227148417084,0.000478023041920805,0.000549240118873375,0.000469547864535441,0.000594083184285868,0.000777449100109439,0.000724021783611924,0.000567170601005261,0.00063596665561035,0.000639650723485797
"K07052",0.00113862489560367,0.00108703103424637,0.00132332188406955,0.00114078385763017,0.00102081941306861,0.00104477345382459,0.00189750854528677,0.000880457955924098,0.00153555103480464,0.00128427761110555,0.00107277315233379,0.000944668752810162,0.00114734234765545,0.00150368645712068,0.00114016736401674,0.00103315579260066,0.00101352986736373,0.0010539472551354,0.00134342861242085,0.000865844640927275,0.000975197477489192,0.000855662107905001,0.000926541628366353,0.00102796334419776,0.00103977266541096
"K07059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K07058",0.000665988146485167,0.000658584117595213,0.000721569880448385,0.00065664631805054,0.000607188689851199,0.000634007822406372,0.00092709321619034,0.00060954781563976,0.00078380795280051,0.000842375637391812,0.000755664107304303,0.000640376414164581,0.000775617724115992,0.00074470999109772,0.000686889818688982,0.000644203023621588,0.000689805402265466,0.000656119277140626,0.000688018051506792,0.000640430099371999,0.000560738549556285,0.000618137174941406,0.000603841114001291,0.00063596665561035,0.000647816477402637
"K10040",0.000153069856248607,6.85515066641858e-05,5.59150091860372e-05,6.12127923606435e-05,0.000106059159799336,9.52500014882813e-05,0.00123901242911419,5.0059482443845e-05,0.000605669781709485,0.000714638348115185,5.73495081436302e-05,3.40625752215203e-05,0.000178713761317049,2.56796548654386e-05,0.000122036262203626,8.5083418214172e-05,4.53819343595701e-05,2.07820585519655e-05,0.000208687939793529,3.58135252938289e-05,8.12664564574326e-05,5.43731774254014e-05,7.08963251256576e-05,7.4013360782239e-05,8.98232930852396e-05
"K10041",0.000204093141664809,0.000112620332376877,6.92281066112842e-05,9.18191885409653e-05,0.000111362117789303,0.000163710940057983,0.000870774469412422,0.000129565719266422,0.000363401869025691,0.000548925107972533,8.09640114968896e-05,7.94793421835473e-05,0.000150119559506321,2.28263598803899e-05,0.000139470013947001,0.000128840604724318,8.77384064285023e-05,6.23461756558966e-05,0.000221730936030625,7.37337285461183e-05,0.000127317448449978,9.15758777690971e-05,0.000127124445052903,0.000106908187796567,0.000114320554835759
"K10046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04794",1.61126164472218e-05,2.93792171417939e-05,1.06504779401976e-05,1.11295986110261e-05,1.85603529648838e-05,8.92968763952637e-06,8.66442258121813e-06,1.76680526272394e-05,1.06882902654615e-05,6.90471833927714e-06,6.74700095807414e-06,2.95208985253176e-05,0,2.85329498504873e-06,2.78940027894003e-05,1.94476384489536e-05,4.23564720689321e-05,6.53150411633203e-05,9.78224717782169e-06,2.10667795846052e-05,5.41776376382884e-05,2.57557156225586e-05,4.64493164616378e-05,2.74123558452737e-05,1.63315078336799e-05
"K13638",0,2.44826809514949e-06,0,2.78239965275652e-06,5.3029579899668e-06,0,0,0,3.5627634218205e-06,0,0,0,0,0,0,0,0,0,0,0,0,2.86174618028429e-06,0,0,0
"K13639",0,4.89653619029898e-06,7.98785845514817e-06,2.78239965275652e-06,2.6514789949834e-06,0,0,0,3.5627634218205e-06,3.45235916963857e-06,0,0,0,0,0,0,6.05092458127602e-06,0,0,0,0,2.86174618028429e-06,0,2.74123558452737e-06,2.72191797227999e-06
"K13634",0,1.22413404757475e-05,2.66261948504939e-06,8.34719895826957e-06,1.85603529648838e-05,0,0,2.94467543787324e-06,2.1376580530923e-05,0,3.37350047903707e-06,2.27083834810135e-06,0,0,0,0,3.02546229063801e-06,0,0,0,0,2.86174618028429e-06,0,0,2.72191797227999e-06
"K13635",0,2.44826809514949e-06,0,2.78239965275652e-06,0,0,0,0,0,0,0,0,0,5.70658997009747e-06,0,0,3.02546229063801e-06,0,0,0,0,0,0,0,0
"K13636",0,0,0,2.78239965275652e-06,5.3029579899668e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86174618028429e-06,0,0,0
"K13637",0,7.34480428544847e-06,2.66261948504939e-06,5.56479930551305e-06,1.06059159799336e-05,0,0,2.94467543787324e-06,2.1376580530923e-05,0,0,0,0,0,0,0,0,0,0,0,2.70888188191442e-06,0,0,0,0
"K13630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K02042",0.000161126164472218,0.000496998423315347,0.000423356498122853,0.000314411160761487,0.000193557966633788,6.84609385697022e-05,0.00146861962751647,0.000114842342077056,0.000762431372269587,0.00102535067338266,0.000124819517724372,8.17501805316487e-05,0.000310961944691665,0.000664817731516355,0.000195258019525802,0.000160443017203867,9.98402555910543e-05,5.34395791336257e-05,0.000130429962370956,0.00012218732159071,0.000100228629630834,0.000163119532276204,9.53433337896775e-05,0.00011513189455015,0.000225919191699239
"K05778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K05779",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K05776",0.000120844623354163,7.34480428544847e-05,3.46140533056421e-05,6.95599913189131e-05,0.000106059159799336,0.000205382815709106,8.66442258121813e-06,0.000129565719266422,2.8502107374564e-05,3.79759508660243e-05,0.000371085052694077,0.000174854552803804,1.07228256790229e-05,5.70658997009747e-06,0.000341701534170153,0.000158012062397748,0.000272291606157421,0.000382983650457651,0.000228252434149173,9.90138640476446e-05,0.000113773039040406,0.000117331593391656,0.000122235043320099,0.000194627726501443,0.000133373980641719
"K05541",0,1.22413404757475e-05,2.66261948504939e-06,8.34719895826957e-06,1.85603529648838e-05,0,0,2.94467543787324e-06,2.1376580530923e-05,0,0,0,0,0,0,0,3.02546229063801e-06,0,0,0,0,2.86174618028429e-06,0,0,2.72191797227999e-06
"K05774",0,2.44826809514949e-06,0,2.78239965275652e-06,0,0,0,0,0,0,0,2.27083834810135e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"K05775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K05772",5.37087214907393e-06,7.34480428544847e-06,5.32523897009878e-06,5.56479930551305e-06,2.6514789949834e-05,5.95312509301758e-06,0,2.94467543787324e-06,0,0,0,0,0,0,0,0,6.05092458127602e-06,0,3.2607490592739e-06,6.32003387538157e-06,1.08355275276577e-05,2.86174618028429e-06,4.88940173280397e-06,2.74123558452737e-06,5.44383594455997e-06
