"WDG002"	"WDG004"	"WDG018"	"WDG033"	"WDG040"	"WDG048"	"WDG058"	"WDG087"	"WDG092"	"WDG127"	"WDG132"	"WDG140"	"WDG146"	"WDG154"
"K00895"	5.05428081857122e-06	4.61335125485231e-06	4.3481367575126e-06	5.52200396094155e-06	3.48622448881937e-06	1.42817585244616e-06	5.75708822793768e-06	4.58169258670725e-06	5.05201245785091e-06	7.0840073402543e-06	7.62537641600793e-06	3.09914687359466e-06	3.16239292217418e-06	1.074256348317e-05
"K00897"	0	0	0	1.60030797706498e-07	0	0	0	0	0	0	0	0	0	0
"K00901"	0	3.70504726536784e-07	1.8227588316534e-07	5.39792056866401e-07	2.10723876783806e-06	4.56912809471279e-07	0	3.55520475798587e-06	0	0	0	0	1.73958625453751e-06	0
"K00903"	0	0	0	2.22542179355712e-07	3.13792813940564e-07	0	0	1.42621776743998e-06	0	0	0	0	5.47492241871916e-07	0
"K00904"	0	0	2.55170614159316e-07	1.09747982268797e-06	5.59439991645737e-07	0	0	3.40782928320256e-07	0	0	0	0	4.84937456692946e-07	1.97780347704261e-07
"K00906"	0	0	0	3.66094751875572e-07	7.55454180742779e-06	0	0	2.78192456024963e-06	0	0	0	0	1.34671836137382e-06	0
"K00912"	0	0	0	2.86045501154962e-07	3.13992898886824e-06	0	0	3.10900110409938e-06	0	0	0	0	2.74440260900298e-06	0
"K00917"	1.59447959751458e-07	0	0	5.37538854351206e-07	2.13030231383292e-07	0	0	1.11591456642249e-06	0	0	0	0	0	0
"K00919"	1.85362293602336e-06	0	2.62459839005967e-07	5.79428225715969e-07	1.24470795639231e-05	2.44441694928867e-07	0	3.41461515979707e-05	0	5.45217767324122e-07	7.01202713372135e-06	0	1.56244511857949e-05	0
"K00924"	0	0	0	2.70509889855165e-07	6.66817861543441e-06	0	0	8.76520122918819e-06	0	0	0	0	5.4982031882898e-06	0
"K00925"	7.04348089247114e-06	2.27702178982315e-06	2.39296597118266e-06	4.83000249702038e-06	1.50989124957134e-05	1.20828189956818e-06	1.65827878408942e-06	4.91386867113515e-05	2.82570745297367e-06	2.16959573691125e-06	7.77863814655759e-06	1.94634385007798e-06	3.870568632401e-05	3.78637080066005e-06
"K00926"	1.18195008216531e-06	1.04232554058541e-06	5.31521144685297e-07	1.48960261749397e-06	2.75288777693995e-06	0	8.91178795024594e-07	3.70733922220522e-06	1.48053420405147e-06	1.36843656707807e-06	8.27644594208494e-07	6.57117785327835e-07	1.71049896642941e-06	7.97566515854527e-07
"K00927"	1.64284154546713e-05	6.61273445022624e-06	5.85159999152456e-06	1.51850750554915e-05	7.08313773369966e-05	5.16171314175156e-06	9.99925807949529e-06	8.18230463427881e-05	9.5539221088539e-06	1.30381581435659e-05	1.40176054302113e-05	1.01422010375521e-05	5.6870256070248e-05	1.51313028522372e-05
"K00928"	1.44524160152526e-05	2.97357630736411e-06	3.00526610390999e-06	4.34245700069589e-06	5.0323221185325e-05	1.82825821229288e-06	3.75745191381282e-06	8.28773374466024e-05	3.57495520151315e-06	4.14906248235398e-06	1.62427940838796e-05	3.17965829545197e-06	5.41142143351851e-05	7.93951456746461e-06
"K00929"	5.47204859085933e-07	0	8.08414287095903e-07	2.81410110604588e-06	2.03350265393698e-06	0	1.03384118390737e-06	0	0	0	8.25823830787444e-07	0	7.77586050052485e-07	2.24517938364816e-06
"K00930"	6.19882869126217e-06	1.55301775564088e-06	1.36776222912134e-06	3.23393902010739e-06	5.04330200016569e-05	1.28374390677095e-06	2.0007416094366e-06	5.01983246727285e-05	2.77571985875822e-06	2.86773793328035e-06	6.72506098387177e-06	1.68287799396715e-06	3.58169847675885e-05	3.78953905271663e-06
"K00931"	5.7353095708581e-06	7.17890648590801e-07	7.52532628082221e-07	1.6144444327591e-06	4.31419300785719e-05	8.8432506428645e-07	0	3.16297935997051e-05	1.56807011734421e-06	9.77506800564857e-07	7.85806786623584e-06	1.21759280627855e-06	2.48688133694028e-05	2.16651535564228e-06
"K00932"	0	0	0	0	3.30295210006054e-07	0	0	7.65887897050265e-07	0	0	0	0	0	0
"K00936"	2.55120226282089e-07	3.522944160933e-07	4.84404981472589e-07	1.60428347235538e-06	3.75761908452468e-06	5.61052232458924e-07	4.63138606860653e-07	3.14504641237476e-05	0	0	2.85211208686022e-07	8.90505643208555e-07	1.29320100130849e-05	2.86013472149827e-07
"K00937"	7.69850157971667e-06	1.20965000814691e-06	1.40464537037161e-06	3.08985542172988e-06	2.36673964348402e-05	1.0098422114027e-06	9.36166217894641e-07	6.12989477961527e-05	0	2.75625731381667e-06	8.90859221045297e-06	1.0037159688498e-06	4.09716772431929e-05	3.65039885929055e-06
"K00938"	1.98704307770847e-07	2.72400141252398e-07	3.2358161773593e-07	4.237690007646e-07	7.85284488803683e-07	0	0	2.66750641835166e-05	0	0	0	3.58078484546256e-07	1.75275937861887e-05	0
"K00939"	8.13680592314507e-06	2.59357904663962e-06	3.18112366800623e-06	4.83685440697509e-06	4.24143393195412e-05	1.3061004707961e-06	3.54641817210999e-06	8.0679770817213e-05	2.51778633989912e-06	7.07092843264757e-06	6.56236041566641e-06	2.26253183675104e-06	5.44457333434892e-05	4.21162612124991e-06
"K00940"	2.14129106159785e-06	0	1.95617920046908e-06	1.52110250090718e-06	6.68442117236078e-05	8.22827600283017e-07	1.92086080891767e-06	8.55513433286625e-05	1.51385968535201e-06	1.57660526975339e-06	6.35468901126973e-07	2.49169602573849e-06	4.71221121320956e-05	2.33597188215713e-06
"K00941"	4.16626549714898e-06	5.70658693338694e-07	5.37746132151869e-07	1.88999459330064e-06	2.06014481013611e-05	5.12222337129924e-07	4.83014715246749e-07	4.05697356362459e-05	0	1.38746597664244e-06	6.95963361812575e-06	1.00353334024846e-06	2.39216232326382e-05	2.4760131695595e-06
"K00942"	2.68641840751841e-06	7.08815079541162e-07	7.17491469560636e-07	1.95651358446623e-06	2.50580063649073e-05	4.96082230605559e-07	4.60310812878264e-07	6.83197881156823e-05	0	3.65597077823306e-07	6.31990987831588e-06	8.71751084866803e-07	4.3530165566971e-05	1.10230747288325e-06
"K00943"	2.09280180417382e-06	0	3.94125340061179e-07	7.74499300225116e-07	1.29148579273284e-05	2.03659537863929e-07	0	3.19624044772217e-05	0	3.33691017484486e-07	5.46310199233174e-06	1.07567918036139e-06	1.29148035802147e-05	4.82278813244683e-07
"K00945"	1.09292862667243e-06	9.08452084073355e-07	6.27921525435414e-07	1.2829296960984e-06	2.02563823882389e-05	5.00772106400713e-07	1.15857536468343e-06	2.68741369222307e-05	0	7.89704853697739e-07	0	8.29654473395544e-07	2.10070697656837e-05	2.85186185566227e-06
"K00946"	6.55495350532816e-07	0	0	9.71102085577334e-07	1.82522965531138e-05	3.8038515776542e-07	0	1.58279776655531e-05	0	0	0	0	1.01629728413107e-05	0
"K00948"	1.66226877018214e-05	7.31740630812119e-06	5.85469506231769e-06	1.31452862197624e-05	8.56864915369379e-05	4.08104503804514e-06	7.4220117365086e-06	0.000108342611963499	9.74197473532343e-06	1.1706561788135e-05	1.93919504646208e-05	7.11468516556862e-06	7.75131368124635e-05	2.22043953308369e-05
"K00949"	0	0	0	7.77575304390565e-07	0	0	0	1.02548307950923e-06	0	0	3.09373573724458e-06	3.72900300731373e-07	7.57677707263069e-07	0
"K00950"	0	0	1.46023999273696e-07	4.38716896792717e-07	5.91567043236862e-06	0	0	6.25042210777281e-06	0	0	0	5.88214988992835e-07	5.2221436306333e-06	0
"K00951"	9.63129362897054e-06	3.91229423035076e-06	3.13184597238452e-06	6.69171987480972e-06	3.70403159680605e-05	2.02892464449647e-06	4.41484308877202e-06	6.6504465457331e-05	5.91296530133305e-06	6.81837141447893e-06	7.12466368626941e-06	4.4683155980697e-06	4.07876086364797e-05	9.60065484778433e-06
"K00954"	4.88751572485703e-06	3.01596927316314e-07	4.2834326309037e-07	1.05251170807601e-06	2.7241550793872e-05	0	4.9039556370883e-07	6.05975330074482e-05	0	0	6.03779052923909e-06	6.61397701809896e-07	3.89415772217143e-05	4.89341142460028e-07
"K00955"	0	0	0	0	9.93432629284127e-06	0	0	3.86820407488256e-06	0	0	0	0	2.73566122373991e-06	0
"K00956"	9.49405808340169e-07	1.10123717520601e-06	0	1.8288619101718e-06	1.99687300482421e-05	0	0	2.1490054742597e-05	0	0	0	0	1.39375375245063e-05	2.45315544656067e-06
"K00957"	3.29272496759129e-06	1.82345759217671e-06	1.14608918118304e-06	3.81124322405829e-06	4.53579698395896e-05	1.68829064901119e-06	1.99900612483496e-06	5.36263470628772e-05	6.46933236376158e-06	1.58886265230528e-06	1.14422127792981e-06	1.60295882434789e-06	3.67822116981591e-05	5.45950883202225e-06
"K00958"	0	4.69470080176253e-07	4.99190713077586e-07	0	4.35288265888454e-07	0	0	3.02554306853113e-05	0	0	0	5.32394196511255e-07	1.00224871779423e-05	7.13312348353144e-07
"K00962"	2.81588220270747e-05	9.74791881725713e-06	9.0275163392768e-06	2.24417212718283e-05	7.82068189287168e-05	7.01667957438668e-06	1.51161247810315e-05	0.000101160562495953	1.9712210481745e-05	2.27648867738573e-05	2.52095158211397e-05	1.90875911560503e-05	7.26021717120521e-05	2.71201225249247e-05
"K00963"	3.39871054968071e-06	1.41557954135713e-06	1.29402872561661e-06	2.8712143047206e-06	3.68960689277782e-05	9.46870177892208e-07	0	5.07986931210278e-05	3.23850941275875e-06	4.64785992766969e-06	6.95514404148924e-06	2.50878028582744e-06	2.74164641912965e-05	2.49803091637727e-06
"K00965"	8.51851433176654e-06	3.70739997964372e-06	2.40892584689199e-06	4.98540666898238e-06	2.83842327318946e-06	4.06998611071129e-06	3.28806039415059e-06	1.0017392457547e-05	4.4139319967525e-06	1.86342928709005e-06	8.21267246272355e-06	1.67258732848448e-06	3.79631708872923e-06	4.50347251761749e-06
"K00966"	0	0	0	0	1.16064459522159e-06	0	0	4.47345961323401e-07	0	0	0	0	0	0
"K00968"	0	5.22945390264445e-07	0	5.97308804690216e-07	0	0	4.97882016546572e-07	6.80716436667163e-07	0	0	0	0	0	0
"K00969"	2.1441969287014e-06	0	2.45041023810162e-07	9.6385074570485e-07	1.72422696926598e-06	2.67772508884891e-07	0	2.4058808020807e-06	0	0	3.93207577153327e-06	3.94408829282755e-07	8.72421964163612e-07	6.69174487150637e-07
"K00970"	5.54114003063116e-06	0	0	3.69057871009949e-07	3.54358123638197e-05	1.74622492834844e-07	0	2.74057773426776e-05	0	0	7.24805157447997e-06	5.42634341656777e-07	1.99765629554033e-05	3.10093079332317e-07
"K00971"	0	0	0	4.53622009107368e-07	1.29291221890213e-06	0	0	1.29075292482566e-06	0	0	0	0	4.02154362808828e-07	0
"K00973"	5.72258472723011e-05	2.52101193707888e-05	2.94743567957123e-05	4.59423246191618e-05	5.13678558891439e-05	1.45738869911378e-05	3.83701303675665e-05	3.88972711916151e-05	3.07692885375202e-05	5.59695541286514e-05	3.90736096395373e-05	4.36808830667012e-05	4.00810714260116e-05	5.79952297771203e-05
"K00974"	4.58360539432386e-07	0	5.11082952544345e-07	9.68425756053936e-07	1.36666372567801e-05	4.46413345006429e-07	0	1.54444222830347e-05	0	0	0	4.7236298846841e-07	9.70702394424977e-06	5.39696197986771e-07
"K00975"	1.21903176982008e-05	5.27515516642798e-06	5.25000597271272e-06	9.07192687547312e-06	5.93685595884627e-06	3.51273855666152e-06	5.59388540721068e-06	4.48862059496249e-06	7.98790060682544e-06	8.95680023044305e-06	9.85659118599043e-06	1.07704591859757e-05	8.58985848216604e-06	9.58954527453507e-06
"K00978"	1.35815640284539e-06	6.61185810258368e-07	1.06295686323856e-06	4.80186350585085e-07	1.04074848687555e-06	4.8883103083143e-07	0	0	1.36241506237908e-06	1.66180843401419e-06	5.59799685391586e-07	5.56108777458801e-07	0	1.19384015931552e-06
"K00979"	5.06396109171847e-07	6.09034719312803e-07	7.52935185545988e-07	8.1367072480537e-07	1.12584315062209e-05	3.27945759981272e-07	0	1.72253205632467e-05	7.07230247524108e-07	1.13698051650001e-06	0	4.70629655505349e-07	1.47612029215266e-05	1.20437293743466e-06
"K00980"	2.06228988020707e-06	1.60550005046217e-06	5.31321111097446e-07	1.26734499423133e-06	1.03546082550768e-06	0	3.92385572551419e-07	2.07146907794607e-05	1.24782813756975e-06	1.04392040314537e-06	1.00778911595954e-06	1.04776613402652e-06	1.37348025868824e-05	6.59862474325914e-07
"K00981"	2.55087888501883e-06	5.09137072872573e-07	3.66112678966826e-07	1.16243964013595e-06	1.24901878364295e-05	5.60468393351912e-07	3.39956478906516e-07	3.30074446653122e-05	5.3468836238709e-07	0	4.84647724425156e-06	7.26039364002191e-07	2.22797153550646e-05	6.72709802440044e-07
"K00982"	1.93672650381801e-06	0	1.49172852355593e-07	3.87031015789858e-07	2.64568544216469e-05	0	0	2.74960593966755e-05	0	0	3.91405362637982e-06	3.05335593520371e-07	1.79331218876322e-05	0
"K00989"	6.48416482348092e-06	0	0	1.07693358907983e-06	2.63346334054453e-05	3.5184861678645e-07	0	5.22973819484382e-05	1.32711002465514e-06	9.28166522307657e-07	7.29759681033298e-06	1.25567440045571e-06	3.42545192488413e-05	1.33644675550145e-06
"K00990"	4.0753400242849e-06	0	0	0	1.53585793401381e-05	0	0	2.32241660641748e-05	0	0	7.89598175841599e-06	0	1.78709516535835e-05	3.96234793672995e-07
"K00991"	1.46972140848578e-06	0	2.49170700879536e-07	0	5.24962063613156e-06	0	0	1.47117738097712e-05	0	0	1.01855831091341e-05	4.40521217120586e-07	2.04092025134502e-06	4.46567662506222e-07
"K00995"	5.09400558461401e-06	0	1.19301824919554e-06	3.07526355427707e-06	4.54591429367276e-05	6.14635223267392e-07	1.74216455769807e-06	5.76440910433645e-05	2.26090959691302e-06	0	1.10133490764017e-05	2.13141324107514e-06	4.48693429158637e-05	2.3687623041957e-06
"K00997"	1.40187497746505e-06	0	2.59751723922972e-07	9.91727113646434e-07	4.46120554562224e-06	0	0	3.37459414868866e-06	0	0	5.11959150119909e-07	0	1.14084958599361e-06	0
"K00998"	7.28890862460335e-07	3.59537252564376e-07	5.73232184218742e-07	9.1963572284075e-07	2.71664529996409e-05	4.47185346543218e-07	0	2.4746434183382e-05	0	1.27963548499179e-06	0	7.10217559765202e-07	1.86653805209025e-05	0
"K01000"	5.17031623584599e-06	1.72350291240282e-06	2.1007324243933e-06	3.80316119626137e-06	5.29649999822974e-05	1.16526616380228e-06	2.39888853466264e-06	7.49755921977378e-05	1.96143616885879e-06	3.62851287683484e-06	6.76137330599504e-06	2.20750426228626e-06	4.47246912076648e-05	3.9887998360361e-06
"K01002"	0	0	0	2.62466611149595e-07	3.84874306672963e-07	0	0	6.88391572606807e-07	0	0	0	0	0	0
"K01003"	0	0	0	0	9.60535072454131e-06	0	0	5.57310701795207e-06	0	0	0	0	2.54545868185292e-06	0
"K01004"	0	0	0	0	5.29172839622386e-07	0	0	0	0	0	0	0	0	0
"K01005"	0	0	0	0	0	0	0	0	0	0	0	1.98667918189059e-07	0	0
"K01006"	4.76263386780037e-05	2.36305438890298e-05	1.83228290525282e-05	4.96252876053137e-05	3.15337412233821e-05	1.68831716614167e-05	3.23417197337932e-05	3.03118288242735e-05	4.26166169562388e-05	3.22211850938342e-05	3.87835118489774e-05	3.51969114224591e-05	4.07672817232198e-05	4.85051487026169e-05
"K01007"	2.90053162194987e-06	8.09005614999442e-07	1.02524718641511e-06	2.70800595825578e-06	5.39178726191696e-05	4.55120667937458e-07	2.15769340623619e-06	4.92082145080735e-05	1.7811971750909e-06	1.00322360886356e-05	6.10741312222272e-06	2.38192737827214e-06	3.67040787837157e-05	2.45745953175099e-06
"K01008"	6.08581251291399e-07	0	0	1.10593118148321e-06	9.30221552735239e-06	7.10377063265253e-07	0	3.65971606664111e-06	0	0	0	0	2.48242605667102e-06	1.57146383290505e-06
"K01011"	1.93193898694474e-07	0	0	6.40741398243525e-07	1.81837051519159e-05	0	0	1.47790261055935e-05	0	0	0	3.19153479615635e-07	1.01982877222132e-05	0
"K01012"	2.02544522289635e-06	2.53742783137087e-06	2.9544693683284e-06	3.3803091396464e-06	1.07028503470428e-05	1.46649917176343e-06	1.24367281143153e-06	2.68017039197591e-05	0	2.02849519422713e-06	1.71663403480364e-06	1.06021269345918e-06	1.11037045170412e-05	7.65827659018533e-06
"K01023"	0	0	0	0	0	0	0	5.09665201040986e-07	0	0	0	0	0	0
"K01026"	0	0	0	0	0	0	0	6.69130265080798e-07	0	0	0	0	0	0
"K01028"	8.59239249458815e-07	0	1.37245181303497e-07	3.4576476460974e-07	4.09591018297809e-05	0	0	7.68305416875778e-05	0	0	0	0	4.21742397714712e-05	4.3325579418144e-07
"K01029"	5.22939017549213e-07	0	0	3.43757129403089e-07	4.76286973174376e-05	0	0	8.65012385137223e-05	0	0	0	3.05111453145847e-07	5.03081802447939e-05	4.30454128200463e-07
"K01031"	1.57709028239538e-07	0	1.85297634901839e-07	4.32422753168149e-07	3.57071284288058e-05	0	0	4.64593411031487e-05	0	0	0	0	2.45754347814795e-05	0
"K01032"	0	0	1.93976562063566e-07	3.18808123912734e-07	3.11533380553764e-05	0	0	3.9435225835753e-05	0	0	0	0	2.18830821246964e-05	0
"K01034"	0	0	0	0	4.05490713253253e-07	0	0	1.22858999679487e-06	0	0	0	0	0	0
"K01035"	8.42819067036763e-08	0	0	3.67773590535095e-07	1.56833040944521e-06	0	0	4.64015202683562e-06	0	0	0	0	2.43835614867595e-06	0
"K01039"	0	0	0	0	4.51161903740105e-06	0	0	9.53263328394621e-07	0	0	0	0	2.78173014433635e-07	0
"K01040"	0	0	0	0	5.40333852544658e-06	0	0	1.05113451507909e-06	0	0	0	0	0	0
"K01041"	0	0	0	0	0	0	0	2.36689718424197e-07	0	0	0	0	0	0
"K01042"	0	0	0	7.11136664089558e-07	5.78315329121581e-06	0	0	2.20580015080113e-06	0	0	0	5.12095962221115e-07	8.42929126464633e-07	0
"K01043"	0	1.50249640641351e-07	0	0	2.84550607887978e-06	0	0	4.38760738418674e-06	0	0	0	0	3.12611774369143e-06	0
"K01044"	0	0	0	0	5.97747047058876e-07	0	0	1.23303132995513e-06	0	0	0	0	1.50399885172382e-06	0
"K01046"	0	0	6.65097664939746e-08	0	1.81341617415306e-06	0	0	7.57514168267755e-06	0	0	0	0	4.19458697134754e-06	0
"K01048"	2.01259529412995e-06	0	0	4.93567802166957e-07	5.58765584631466e-07	0	0	8.16784608144646e-07	0	0	4.9612135608677e-06	0	0	0
"K01051"	0	0	0	0	3.5856793023651e-07	0	0	6.94013920372634e-07	0	0	0	0	0	0
"K01053"	0	0	0	0	7.62044221655086e-07	0	0	0	0	0	0	0	0	0
"K01055"	0	0	0	0	1.01271412065838e-06	0	0	4.63162794888511e-07	0	0	0	0	8.10782905367177e-07	0
"K01056"	2.76908964712653e-06	5.68633385851403e-07	4.91406206223236e-07	1.59227596507136e-06	3.05990043334406e-05	0	1.16897063874887e-06	5.05521664936697e-05	0	1.03554652614808e-06	4.80746644238306e-06	5.47023594101423e-07	2.76000583912074e-05	6.54045744613706e-07
"K01057"	2.43204547955826e-06	0	0	0	2.75449626351098e-07	0	0	0	0	0	4.56006919493825e-06	0	0	4.46899740835269e-07
"K01058"	0	0	0	2.42275370859579e-07	4.50942065369799e-06	0	0	7.89214760650801e-06	0	0	0	0	4.28829732802856e-06	0
"K01061"	0	5.78763038555484e-08	1.97018629196501e-07	4.78587610083197e-07	3.54883650617583e-06	0	0	4.32876397315782e-06	0	0	1.52452605612583e-07	0	3.21462519287212e-06	0
"K01066"	0	0	0	0	2.29367862304403e-06	0	0	9.27046964618924e-06	0	0	0	0	1.06773797620477e-06	0
"K01067"	0	0	0	0	3.70007272408173e-05	0	0	1.99678328439277e-05	0	0	0	0	9.89791558072158e-06	0
"K01069"	0	0	0	3.24092916643509e-07	1.27451623074053e-06	0	0	7.27074873176772e-06	0	0	0	0	1.28253678423169e-06	0
"K01070"	0	0	0	4.8934407084267e-07	1.40432729921903e-05	0	0	1.0899853566091e-05	0	0	0	0	6.5178210635165e-06	0
"K01071"	0	0	0	6.72429077802794e-07	3.54966594838159e-07	0	0	2.1649967355277e-07	0	0	0	0	0	0
"K01075"	0	0	0	0	1.11587821505748e-06	0	0	0	0	0	0	0	0	0
"K01076"	7.06226619621407e-07	1.8754994742172e-07	0	3.27522165764518e-07	2.40172931747591e-05	0	0	6.12518092634496e-05	3.48183161795462e-07	0	0	0	4.09988292396857e-05	0
"K01077"	4.49968424406136e-06	0	1.30303204036883e-07	0	1.25946024653126e-06	0	0	1.53042285681934e-05	0	0	6.13617817998652e-06	5.01947719964567e-07	6.33180787079106e-06	3.85162024395157e-07
"K01079"	2.47073634215449e-06	1.02289049850801e-06	6.66474091890327e-07	1.23860490073423e-06	5.32454095857025e-05	4.2038201705467e-07	0	4.03086498850065e-05	0	0	2.51040003561011e-06	0	2.54005566260798e-05	9.35539938594694e-07
"K01081"	2.65245699888001e-07	0	3.4598180659852e-07	1.82155364479082e-06	8.48656645754119e-06	4.19359340772614e-07	0	4.12255022328579e-06	0	0	0	0	1.73605909560813e-06	4.72072894602819e-07
"K01085"	0	0	0	0	2.40196790195676e-07	0	0	6.71533291258065e-07	0	0	0	0	0	0
"K01087"	0	0	0	0	0	0	0	7.97179913197159e-07	0	0	0	0	0	0
"K01089"	1.09503726288031e-06	0	1.36905904761886e-06	2.27406036752478e-06	1.93241917150294e-06	0	0	1.07606038696733e-05	0	0	0	0	2.61868830653345e-06	6.49992905630868e-06
"K01090"	2.86072778730544e-06	0	0	8.9038702117107e-07	0	4.26357978686082e-07	0	1.43255920532809e-05	0	0	7.00016458593948e-06	0	5.79616454901745e-06	0
"K01091"	2.14148227418802e-06	3.40056617279807e-07	2.87965138592323e-07	5.87511103677102e-07	1.76476438926193e-05	0	0	2.17859093260294e-05	0	0	3.32434419288664e-06	2.82469242466406e-07	1.0872672554244e-05	2.36117994310833e-07
"K01092"	2.27022347674977e-06	0	2.14977971280419e-07	9.41761024830652e-07	3.41648139736725e-05	3.50463130101529e-07	0	5.30434543028264e-05	0	0	4.48457264822139e-06	5.24817561557089e-07	3.55300757682376e-05	2.89708375846656e-07
"K01093"	0	0	0	0	0	0	0	5.60602058760609e-07	0	0	0	0	0	0
"K01095"	0	0	0	0	2.154758813726e-05	0	0	1.29648145094164e-05	0	0	0	0	9.88975237312075e-06	0
"K01096"	0	0	0	0	1.22311479298231e-06	0	0	4.44036242341025e-06	0	0	0	0	2.76672768560701e-06	0
"K01101"	0	0	2.58761331927664e-07	4.79508827167048e-07	0	0	0	4.02852534646114e-06	0	0	0	2.51728808331714e-07	4.31362644220761e-06	0
"K01104"	5.07365000574558e-06	5.72322668967232e-07	1.16968196988405e-06	2.27293155427842e-06	1.31323036228554e-06	1.10880702134075e-06	7.57363557882965e-07	2.1152687335046e-05	0	6.71319238626099e-07	1.08064366070169e-05	1.14584347431394e-06	7.34690778643058e-06	0
"K01112"	0	0	0	0	6.79257504132101e-07	0	0	4.93787321214026e-06	0	0	0	0	3.14612601626867e-06	0
"K01113"	0	0	0	0	0	0	0	0	0	0	0	0	4.16902196819083e-07	0
