"","WDG002","WDG004","WDG018","WDG033","WDG040","WDG048","WDG058","WDG087","WDG092","WDG127","WDG132","WDG140","WDG146","WDG154"
"K00169",0.000100796839882858,3.45315791291136e-05,3.52609598033258e-05,0.000102104459986133,3.69471050465312e-05,4.32927343691028e-05,0.000100576017404533,8.37557180726692e-06,0.000108141607275435,0.000122098258573587,0.000186491723084896,3.97744787057385e-05,7.78239389030197e-06,7.5293345857375e-05
"K00164",3.90474244591251e-05,1.56961723314153e-05,5.74015624705304e-05,0.00014405435439904,0.000452232565769542,3.33021033608483e-05,8.98348893322045e-05,0.000489970950725115,7.27876202815425e-06,5.7233558706369e-06,1.07591378702825e-05,3.97744787057385e-05,0.000617403248630623,1.4909573437104e-06
"K00166",3.63231855433722e-06,0,0,7.91507441752967e-07,0.000302966261381556,0,0,0.000358753659077933,0,0,0,3.48026688675212e-05,0.000614809117333856,0
"K00167",3.63231855433722e-06,0,0,1.58301488350593e-06,0.000302966261381556,0,0,0.000358753659077933,0,0,0,3.48026688675212e-05,0.000614809117333856,0
"K00161",6.53817339780699e-05,5.7552631881856e-05,0.000131203571361212,0.000205791934855772,0.000502480628632824,0.000271967177446928,0.000159163988708145,0.000646314957794098,3.32743407001337e-05,2.86167793531845e-05,5.73820686415064e-05,7.70630524923683e-05,0.000623888576872541,1.93824454682352e-05
"K00162",6.53817339780699e-05,5.7552631881856e-05,0.000131203571361212,0.000205000427414019,0.000511347933843992,0.000271967177446928,0.000159163988708145,0.000646314957794098,3.32743407001337e-05,2.86167793531845e-05,5.73820686415064e-05,7.70630524923683e-05,0.000623888576872541,1.93824454682352e-05
"K00163",4.54039819292152e-06,0,2.29606249882122e-05,1.58301488350593e-06,8.57172837079523e-05,9.99063100825448e-06,9.76466188393528e-07,1.95430008836228e-05,0,3.8155705804246e-06,0,2.48590491910865e-06,1.29706564838366e-06,0
"K10689",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K10680",2.72423891575291e-06,2.30210527527424e-05,7.54420535326972e-05,2.21622083690831e-05,0.000171434567415905,7.99250480660359e-05,1.95293237678706e-05,0.00013680100618536,0,7.63114116084919e-06,3.58637929009415e-06,1.49154295146519e-05,2.59413129676732e-06,0
"K10681",0,0,0,0,2.21682630279187e-05,0,0,0.000184262579759872,0,0,0,9.94361967643462e-06,0.000610917920388705,0
"K10682",0,0,0,0,2.06903788260575e-05,0,0,0.000184262579759872,0,0,0,9.94361967643462e-06,0.000610917920388705,0
"K04083",0.000761878816772231,0.000410193303594319,0.000613376696113668,0.000734518905946754,0.000605932522763111,0.000880285598838423,0.000457962642356564,0.000617000456468663,0.000690442569527775,0.0007135116985394,0.00057023430712497,0.000763172810166357,0.000700415450127177,0.000670930804669678
"K04082",9.08079638584304e-07,1.04641148876102e-06,0,0,3.10355682390862e-05,1.11007011202828e-06,9.76466188393528e-07,1.11674290763559e-05,0,0,0,0,0,1.4909573437104e-06
"K04081",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04080",0,0,0,0,1.182307361489e-05,1.11007011202828e-06,0,4.18778590363346e-06,0,0,0,0,1.29706564838366e-06,0
"K04087",7.62786896410815e-05,1.56961723314153e-05,4.59212499764244e-05,0.0001733401297439,0.000317745103400168,3.33021033608483e-05,9.47172202741722e-05,0.000261038654659819,2.39159323782211e-05,1.52622823216984e-05,2.95876291432767e-05,3.72885737866298e-05,6.48532824191831e-06,0.000132695203590225
"K04086",0,0,1.64004464201516e-06,7.91507441752967e-07,2.21682630279187e-05,3.33021033608483e-06,9.76466188393528e-07,0.000184262579759872,0,0,8.96594822523538e-07,9.94361967643462e-06,0.000610917920388705,7.45478671855198e-07
"K04085",2.72423891575291e-06,0,0,0,0.000138921114974957,0,0,4.60656449399681e-05,0,0,0,0,1.29706564838366e-06,7.45478671855198e-07
"K04084",9.08079638584304e-07,9.41770339884916e-06,5.74015624705304e-06,0,8.86730521116748e-06,2.22014022405655e-06,6.83526331875469e-06,5.58371453817795e-06,3.11946944063754e-06,9.53892645106149e-07,0,0,0,7.45478671855198e-07
"K04088",4.81282208449681e-05,4.18564595504407e-06,1.06602901730985e-05,3.16602976701187e-05,0.000310355682390862,2.88618229127352e-05,5.46821065500375e-05,0.000261038654659819,1.66371703500669e-05,1.33544970314861e-05,1.88284912729943e-05,3.60456213270755e-05,6.48532824191831e-06,0.000132695203590225
"K01569",1.81615927716861e-06,0,0,0,0.000121186504552622,0,9.76466188393528e-07,4.18778590363346e-05,0,0,0,0,0,0
"K01568",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01563",6.35655747009013e-06,2.30210527527424e-05,9.67626338788942e-05,2.3745223252589e-05,7.38942100930624e-06,8.4365328514149e-05,1.95293237678706e-05,0,0,1.14467117412738e-05,3.58637929009415e-06,1.74013344337606e-05,0,0
"K01561",0,0,0,0,2.66019156335025e-05,1.11007011202828e-06,0,5.58371453817795e-06,0,0,0,0,0,0
"K01560",0.000207042157597221,0.000155915311825392,0.000123823370472144,7.59847144082849e-05,0.000403462387108121,3.99625240330179e-05,8.49525583902369e-05,0.00055976738245234,0.000269314195041707,0.000231795912760794,0.000140765387136195,0.000412660216572037,0.000671880005862737,0.000210970464135021
"K01567",4.81282208449681e-05,1.56961723314153e-05,6.31417187175835e-05,0.000148011891607805,0.000174390335819627,1.66510516804241e-05,4.39409784777087e-05,0.000234516010603474,1.7676993496946e-05,0.000167885105538682,5.73820686415064e-05,8.70066721688029e-06,2.59413129676732e-06,1.04367014059728e-05
"K01565",3.26908669890349e-05,1.25569378651322e-05,5.74015624705304e-05,0.000142471339515534,5.91153680744499e-06,1.11007011202828e-05,4.10115799125282e-05,0,7.27876202815425e-06,5.7233558706369e-06,1.07591378702825e-05,2.48590491910865e-06,0,0
"K01564",4.54039819292152e-06,1.15105263763712e-05,2.95208035562728e-05,1.58301488350593e-06,0,9.99063100825448e-06,6.83526331875469e-06,0,5.19911573439589e-06,4.76946322553075e-06,0,3.72885737866298e-06,0,7.45478671855198e-07
"K02038",0.000804558559785693,0.000927120579042261,0.00083970285671176,0.00081366965012205,0.000496569091825379,0.000961320717016487,0.000877843103365781,0.000481595378917848,0.000815221347153276,0.000729727873506204,0.000791693228288284,0.000759443952787694,0.000700415450127177,0.000736532927792936
"K02039",0.00080183432086994,0.000897821057356953,0.000760160691574025,0.00079229894919472,0.000480312365604905,0.000904707141303045,0.000850502050090763,0.000481595378917848,0.000811062054565759,0.000722096732345355,0.000789003443820713,0.000744528523273042,0.000700415450127177,0.000735787449121081
"K02030",0.00170537356126132,0.000899913880334475,0.00137845752161374,0.00138355500818419,0.00230845512330727,0.00204474914635608,0.00100673664023373,0.00215810566900578,0.00165123915724414,0.00213767341768288,0.00152600438793506,0.0019539212664194,0.00144622819794778,0.00190246157057447
"K02031",0.00146291629775931,0.000833989956542531,0.0013423765394894,0.00111127644822117,0.00260403196367952,0.00156963913840798,0.000791914078787151,0.00232980489105475,0.00138608425478995,0.00185532119473146,0.00113419245049228,0.00197629441069138,0.0020480666587978,0.00186518763698171
"K02032",0.00144203046607187,0.000697956463003599,0.00132925618235328,0.00112473207473097,0.00288926361463874,0.00163180306468157,0.000764573025512132,0.00250010818446918,0.00121659308184864,0.00152813601746005,0.00109922525241386,0.00176747839748625,0.00200656055804952,0.00182716822471709
"K02033",0.00171173011873141,0.000893635411401909,0.00148588044566573,0.00124504120587742,0.00308286644508256,0.00168175621972284,0.00092178408184349,0.00264668069109635,0.0016678763275942,0.00198218891653058,0.00127406124280595,0.0021962969960325,0.00206881970917194,0.00205603017697664
"K02034",0.00151195259824287,0.000702142108958643,0.00134073649484739,0.001134230164032,0.00294837898271319,0.0016251426440094,0.000768478890265706,0.0025950313316182,0.00122075237443616,0.00170746783474001,0.00115122775212022,0.0021117762287828,0.00203120480536881,0.00197924587377555
"K02035",0.00197053281572794,0.001068386130025,0.00196887359273919,0.00171757114860394,0.00347598364277765,0.00183272575495868,0.00116785356131866,0.00283792291402894,0.00198710203368611,0.00212622670594161,0.0015161418448873,0.00231810633706882,0.00208568156260093,0.00217456128580161
"K02036",0.000806374719062862,0.000922934933087217,0.00084298294599579,0.000820001709656074,0.000502480628632824,0.000966871067576628,0.000877843103365781,0.000481595378917848,0.000815221347153276,0.000729727873506204,0.00079079663346576,0.000759443952787694,0.000700415450127177,0.000714914046309135
"K02037",0.000797293922677019,0.000912470818199607,0.000827402521896646,0.000810503620355039,0.000506914281238408,0.000818121672564839,0.00085245498246755,0.000473219807110581,0.000827699224915826,0.000722096732345355,0.000792589823110807,0.000743285570813488,0.000696524253182026,0.000732060055761805
"K05556",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13658",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13659",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13656",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13657",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13654",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13655",2.72423891575291e-06,0,8.20022321007578e-07,3.95753720876484e-06,1.33009578167512e-05,8.8805608962262e-06,9.76466188393528e-07,1.39592863454449e-06,1.45575240563085e-05,0,2.68978446757061e-06,0,0,7.45478671855198e-07
"K13652",1.90696724102704e-05,1.04641148876102e-06,0,5.54055209227077e-06,2.66019156335025e-05,1.11007011202828e-06,4.88233094196764e-06,6.97964317272244e-06,7.27876202815425e-06,1.43083896765922e-05,1.07591378702825e-05,1.36724770550976e-05,1.29706564838366e-06,1.4909573437104e-05
"K13653",0.000620218393153079,0.000350547848734941,0.000461672566727266,0.000370425482740389,0.000560118112505413,0.000657161506320739,0.000356410158763638,0.000358753659077933,0.000741393903724855,0.000575197264999008,0.000432158704456345,0.00072091242654151,8.17151358481707e-05,0.000538981079751308
"K13650",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13651",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K05555",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K05552",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K02057",0.00202320143476583,0.00115314546061464,0.0020992571417794,0.00171757114860394,0.00127984771881184,0.00192930185470514,0.00123620619450621,0.00114466148032648,0.00224809764355278,0.00192877092840463,0.00151255546559721,0.00216522318454364,0.000256818998379965,0.00305720803327817
"K05550",0,0,0,0,5.91153680744499e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K05551",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12308",0.000602056800381393,0.000579711964773604,0.000427231629244948,0.000612626759916797,0.000158133609599153,0.000129878203107308,0.000607361969180774,0.000241495653776196,0.000331703583854458,0.000393003769783733,0.000525404565998793,0.000595374228126523,4.02090350998935e-05,0.000720132397012121
"K12306",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03073",0.000678335490022475,0.000741905745531561,0.000659297946090093,0.000755889606874084,0.000625145017387308,0.000743746975058945,0.000824137463004137,0.000741238104943123,0.000598938132602407,0.00069347995299217,0.000811418314383802,0.000671194328159337,0.000667988808917586,0.000705222823575018
"K03072",0.000134395786510477,7.32488042132712e-05,0.000143503906176326,0.000123475160913463,8.71951679098136e-05,0.000132098343331365,0.000192363839113525,2.37307867872563e-05,0.000162212410913152,0.000270905511210146,0.000173042800747043,0.000346783736215657,3.11295755612079e-05,5.44199430454295e-05
"K03071",6.35655747009013e-06,1.04641148876102e-06,0,0,0.000311833566592723,2.22014022405655e-06,4.78468432312828e-05,0.000188450365663506,0,0,0,2.73449541101952e-05,5.18826259353465e-06,1.4909573437104e-06
"K03070",0.000828168630388885,0.000914563641177129,0.000794601629056343,0.000801005531054003,0.000777367090179016,0.000944669665336063,0.000910066487582768,0.000985525615988408,0.000841216925825256,0.000892843515819356,0.00083383318494689,0.000765658715085465,0.00131522456746103,0.000742496757167777
"K03077",2.27019909646076e-05,1.04641148876102e-06,9.84026785209093e-06,3.16602976701187e-06,1.47788420186125e-06,6.66042067216965e-06,3.90586475357411e-06,0,1.45575240563085e-05,0.000168838998183788,0.000129109654443389,0.000292093827995267,2.07530503741386e-05,5.51654217172847e-05
"K03076",0.00080819087834003,0.000909331583733324,0.000762620758537047,0.000775677292917908,0.000642879627809643,0.000906927281527101,0.000864172576728272,0.000943647756952074,0.000804823115684484,0.000747851833763221,0.000798865986868472,0.000739556713434825,0.00131133337051588,0.000730569098418094
"K03075",0.000803650480147109,0.000900960291823236,0.000760980713895032,0.000766179203616872,0.00055716234410169,0.000879175528726394,0.000854407914844337,0.00060024931285413,0.000800663823096968,0.000724004517635567,0.000710103099438642,0.000723398331460618,0.000699118384478794,0.000682858463419362
"K03074",0.000308747077118663,0.000127662201628844,0.00017958488830066,0.000316602976701187,0.000122664388754484,0.000582786808814845,0.000296845721271632,2.65226440563453e-05,0.000216283214550869,0.000517963706292639,0.000269875041579585,0.000398987739516939,4.15061007482772e-05,0.000162514350464433
"K08965",2.72423891575291e-06,0,0,7.91507441752967e-07,0.00016552303060846,0,9.76466188393528e-07,0.000134009148916271,1.03982314687918e-06,9.53892645106149e-07,0,2.61020016506409e-05,2.59413129676732e-06,1.4909573437104e-05
"K08967",5.44847783150582e-06,1.04641148876102e-06,2.21406026672046e-05,1.58301488350593e-06,0.000202470135654991,7.77049078419793e-06,0,0.000140988792088993,0,3.8155705804246e-06,0,2.85879065697495e-05,2.59413129676732e-06,0
"K08961",0,0,0,0,7.38942100930624e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K08963",0.000158913936752253,7.11559812357492e-05,0.000145143950818341,0.000154343951141829,0.000196558598847546,0.000113227151426884,0.000144516995882242,0.000143780649358082,0.000246438085810365,0.000341493566948001,0.000208906593647984,0.000118080483657661,1.81589190773713e-05,0.000154314085074026
"K13873",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13876",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13874",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13875",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K06139",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K06138",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K06135",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K06134",1.81615927716861e-06,1.04641148876102e-06,0,0,3.39913366428087e-05,1.11007011202828e-06,4.78468432312828e-05,6.97964317272244e-06,0,0,0,1.24295245955433e-06,0,7.45478671855198e-07
"K06137",2.72423891575291e-06,2.09282297752203e-05,7.54420535326972e-05,2.21622083690831e-05,7.38942100930624e-06,5.66135757134421e-05,2.14822561446576e-05,1.39592863454449e-06,0,7.63114116084919e-06,3.58637929009415e-06,1.49154295146519e-05,0,0
"K06136",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K06131",0.000863583736293673,0.000891542588424387,0.00084626303527982,0.000841372410583404,0.00073450844832504,0.000879175528726394,0.000817302199685383,0.000813826393939436,0.000889048790581698,0.000715419483829612,0.000887628874298302,0.00106769616275717,0.000727653828743234,0.00112790923051691
"K06133",0.000474925650979591,0.000141265550982737,0.000418211383713865,0.000444827182265168,0.000209859556664297,0.000194262269604948,0.000207987298127821,0.00013680100618536,0.000188207989585131,0.000355801956624594,0.000251943145129114,0.000273449541101952,1.55647877806039e-05,0.000477851828659182
"K06132",0,0,0,0,1.47788420186125e-06,0,0,0,0,0,0,0,0,0
